邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,IGF2_IGF1R,Cavity,IGF2,IGF1R,0.896,0.025
Brain,发送,2,IGF2_IGF2R,Cavity,IGF2,IGF2R,0.804,0.005
Brain,发送,3,NTN1_UNC5C,Cavity,NTN1,UNC5C,0.655,0.0
Brain,发送,4,NTN1_DCC,Cavity,NTN1,DCC,0.632,0.0
Brain,发送,5,WNT5A_SFRP2,Cavity,WNT5A,SFRP2,0.552,0.0
Brain,发送,6,DLK1_NOTCH1,Cavity,DLK1,NOTCH1,0.549,0.0
Brain,发送,7,WNT5B_SFRP2,Cavity,WNT5B,SFRP2,0.489,0.0
Brain,发送,8,DLK1_NOTCH2,Cavity,DLK1,NOTCH2,0.459,0.013
Brain,发送,9,BMPR1B_BMPR2_BMPR1A,Cavity,BMPR1B,BMPR2,0.435,0.0
Brain,发送,10,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.43,0.0
Brain,接收,1,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.632,0.0
Brain,接收,2,EFNA5_EPHA4,Cavity,EPHA4,EFNA5,0.562,0.003
Brain,接收,3,DAG1_NRXN3,Cavity,NRXN3,DAG1,0.469,0.0
Brain,接收,4,TENM3_ADGRL1,Cavity,ADGRL1,TENM3,0.457,0.008
Brain,接收,5,EFNB2_EPHB2,Cavity,EPHB2,EFNB2,0.439,0.0
Brain,接收,6,EFNB1_EPHB2,Cavity,EPHB2,EFNB1,0.388,0.037
Brain,接收,7,TENM2_ADGRL1,Cavity,ADGRL1,TENM2,0.327,0.0
Brain,接收,8,NLGN1_NRXN3,Cavity,NRXN3,NLGN1,0.294,0.0
Brain,接收,9,CLSTN1_NRXN3,Cavity,NRXN3,CLSTN1,0.293,0.004
Brain,接收,10,NLGN2_NRXN3,Cavity,NRXN3,NLGN2,0.141,0.005
Cavity_1_51_Target,发送,1,DLK1_NOTCH3,Cavity,DLK1,NOTCH3,0.471,0.011
Cavity_1_51_Target,接收,1,BMP7_BMR1A_AVR2B,Cavity,BMR1A,BMP7,0.33,0.041
Neural crest,发送,1,MPZL1_MPZL1,Cavity,MPZL1,MPZL1,0.698,0.008
Neural crest,发送,2,SLIT2_ROBO2,Cavity,SLIT2,ROBO2,0.673,0.002
Neural crest,发送,3,EFNA5_EPHA7,Cavity,EFNA5,EPHA7,0.671,0.011
Neural crest,发送,4,EFNA2_EPHA7,Cavity,EFNA2,EPHA7,0.53,0.002
Neural crest,发送,5,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.497,0.002
