邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,31,15.859,0.5115806451612903,0.976,0.168
Brain,18,8.385,0.4658333333333333,0.896,0.198
Neural crest,13,5.587999999999999,0.42984615384615377,0.698,0.168
Cavity_1_51_Target,1,0.471,0.471,0.471,0.471
