邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,156,70.34600000000002,0.45093589743589757,0.985,0.132
Branchial arch,148,60.349000000000025,0.4077635135135137,1.177,0.128
Brain,114,55.22600000000002,0.4844385964912282,1.076,0.119
Notochord_1_23_Target,108,55.138999999999996,0.5105462962962962,1.015,0.104
Neural crest,100,43.63099999999999,0.4363099999999999,1.026,0.157
Cavity,33,18.351000000000003,0.5560909090909092,0.935,0.236
