邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,MDK_PTPRZ1,Notochord,MDK,PTPRZ1,1.076,0.015
Brain,发送,2,SLIT2_ROBO1,Notochord,SLIT2,ROBO1,1.072,0.0
Brain,发送,3,NTN1_DCC,Notochord,NTN1,DCC,0.994,0.0
Brain,发送,4,WNT5A_SFRP1,Notochord,WNT5A,SFRP1,0.981,0.0
Brain,发送,5,SLIT2_ROBO2,Notochord,SLIT2,ROBO2,0.955,0.0
Brain,发送,6,2arachidonoylglycerol_byDAGLB_CNR1,Notochord,2arachidonoylglycerol,byDAGLB,0.921,0.0
Brain,发送,7,CDH2_CDH2,Notochord,CDH2,CDH2,0.902,0.0
Brain,发送,8,SHH_PTCH_GAS1_transmembrane_receptor,Notochord,SHH,PTCH,0.895,0.0
Brain,发送,9,EFNB3_EPHA4,Notochord,EFNB3,EPHA4,0.895,0.0
Brain,发送,10,FN1_integrin_aVb1_complex,Notochord,FN1,integrin,0.844,0.0
Brain,接收,1,PPIA_BSG,Notochord,BSG,PPIA,1.255,0.0
Brain,接收,2,CADM1_NECTIN3,Notochord,NECTIN3,CADM1,0.968,0.0
Brain,接收,3,CDH2_CDH2,Notochord,CDH2,CDH2,0.902,0.0
Brain,接收,4,LRFN4_PTPRF,Notochord,PTPRF,LRFN4,0.89,0.0
Brain,接收,5,LRRC4C_PTPRF,Notochord,PTPRF,LRRC4C,0.889,0.0
Brain,接收,6,LRRC4B_PTPRF,Notochord,PTPRF,LRRC4B,0.871,0.0
Brain,接收,7,WNT5A_SFRP1,Notochord,SFRP1,WNT5A,0.845,0.0
Brain,接收,8,CADM1_CADM1,Notochord,CADM1,CADM1,0.78,0.001
Brain,接收,9,WNT5B_SFRP1,Notochord,SFRP1,WNT5B,0.75,0.0
Brain,接收,10,WNT7A_SFRP1,Notochord,SFRP1,WNT7A,0.734,0.0
Branchial arch,发送,1,NTN1_UNC5C,Notochord,NTN1,UNC5C,1.177,0.0
Branchial arch,发送,2,SLIT2_ROBO2,Notochord,SLIT2,ROBO2,1.065,0.0
Branchial arch,发送,3,SLIT2_ROBO1,Notochord,SLIT2,ROBO1,1.029,0.0
Branchial arch,发送,4,NTN1_UNC5B,Notochord,NTN1,UNC5B,0.941,0.0
Branchial arch,发送,5,FN1_integrin_aVb1_complex,Notochord,FN1,integrin,0.933,0.0
Branchial arch,发送,6,FN1_integrin_aVb5_complex,Notochord,FN1,integrin,0.933,0.0
Branchial arch,发送,7,SHH_PTCH_GAS1_transmembrane_receptor,Notochord,SHH,PTCH,0.876,0.0
Branchial arch,发送,8,FN1_integrin_a3b1_complex,Notochord,FN1,integrin,0.834,0.0
Branchial arch,发送,9,EFNB3_EPHA4,Notochord,EFNB3,EPHA4,0.793,0.0
Branchial arch,发送,10,FN1_integrin_a11b1_complex,Notochord,FN1,integrin,0.767,0.0
Branchial arch,接收,1,IGF2_IGF1R,Notochord,IGF1R,IGF2,1.903,0.0
Branchial arch,接收,2,IGF2_IGF2R,Notochord,IGF2R,IGF2,1.734,0.0
Branchial arch,接收,3,DLK1_NOTCH1,Notochord,NOTCH1,DLK1,1.43,0.0
Branchial arch,接收,4,DLK1_NOTCH2,Notochord,NOTCH2,DLK1,1.372,0.0
Branchial arch,接收,5,MDK_PTPRZ1,Notochord,PTPRZ1,MDK,1.269,0.0
