邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,156,156,312,70.34600000000002,70.34600000000002,140.69200000000004,0.45093589743589757,0.45093589743589757,0.45093589743589757
Branchial arch,148,115,263,60.349000000000025,51.266000000000005,111.61500000000004,0.4077635135135137,0.44579130434782616,0.42439163498098875
Neural crest,100,148,248,43.63099999999999,59.28800000000001,102.91900000000001,0.4363099999999999,0.4005945945945947,0.41499596774193553
Notochord_1_23_Target,108,92,200,55.138999999999996,44.71599999999997,99.85499999999996,0.5105462962962962,0.48604347826086924,0.4992749999999998
Brain,114,93,207,55.22600000000002,39.587,94.81300000000002,0.4844385964912282,0.4256666666666667,0.45803381642512087
Cavity,33,24,57,18.351000000000003,13.119999999999997,31.471,0.5560909090909092,0.5466666666666665,0.5521228070175439
