cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,191,116.9,159.5,8.8,9.86
Cavity,target,8,108.1,159.9,0.0,0.0
Connective tissue,single_cluster,118,91.6,164.5,17.2,7.59
Dermomyotome,single_cluster,148,118.0,152.9,12.1,12.4
Heart,single_cluster,30,107.5,178.1,18.2,3.44
Liver,single_cluster,2,116.5,157.0,8.9,1.0
Mesenchyme,single_cluster,118,112.3,152.2,8.8,19.91
Sclerotome,single_cluster,9,130.3,159.2,22.2,3.12
