邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Heart,20,20,40,10.504999999999997,12.983,23.488,0.5252499999999999,0.64915,0.5871999999999999
Sclerotome,15,10,25,7.828,7.579,15.407,0.5218666666666667,0.7579,0.61628
Connective tissue,12,7,19,4.612,6.2379999999999995,10.85,0.38433333333333336,0.8911428571428571,0.5710526315789474
Dermomyotome,10,5,15,3.0109999999999997,3.896,6.907,0.3011,0.7792,0.4604666666666667
Liver,5,4,9,4.164,1.8430000000000002,6.007,0.8328,0.46075000000000005,0.6674444444444444
AGM,12,4,16,3.7920000000000003,1.576,5.368,0.316,0.394,0.3355
Mesenchyme,2,2,4,0.9319999999999999,2.594,3.526,0.46599999999999997,1.297,0.8815
Cavity_1_89_Target,1,1,2,0.35,0.419,0.7689999999999999,0.35,0.419,0.38449999999999995
