邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,24,12.736,0.5306666666666667,1.96,0.244
Sclerotome,13,4.99,0.38384615384615384,0.565,0.17
AGM,5,2.61,0.522,0.661,0.368
Connective tissue,6,2.4370000000000003,0.40616666666666673,0.536,0.172
Dermomyotome,5,2.0460000000000003,0.40920000000000006,0.76,0.152
Neural crest,6,1.956,0.326,0.489,0.192
Branchial arch,4,1.926,0.4815,0.559,0.441
Brain,5,1.52,0.304,0.46,0.154
Mesenchyme,2,0.7310000000000001,0.36550000000000005,0.464,0.267
