邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,22,13.679000000000002,0.6217727272727274,1.96,0.256
Connective tissue,12,11.713000000000001,0.9760833333333334,1.733,0.399
Dermomyotome,11,9.215,0.8377272727272728,1.57,0.257
Branchial arch,10,7.67,0.767,1.679,0.234
Mesenchyme,7,6.776999999999999,0.9681428571428571,1.459,0.24
AGM,8,6.093,0.761625,1.489,0.295
Sclerotome,9,4.75,0.5277777777777778,1.129,0.263
Brain,9,2.809,0.3121111111111111,0.481,0.153
Neural crest,7,2.522,0.36028571428571426,0.424,0.258
