邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,30,15.357999999999999,0.5119333333333332,0.964,0.202
Neural crest,41,15.109000000000004,0.3685121951219513,0.841,0.174
Brain,25,10.212,0.40848,0.887,0.203
Cavity_1_32_Target,1,0.19,0.19,0.19,0.19
