邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,116,37.97100000000001,0.3273362068965518,1.194,0.101
Notochord,76,34.38300000000001,0.45240789473684223,1.146,0.102
Brain,76,31.141,0.40975,1.107,0.103
Brain_1_18_Target,64,27.293,0.426453125,1.016,0.115
Branchial arch,84,25.92900000000001,0.3086785714285715,1.199,0.094
Sclerotome,37,18.782000000000004,0.5076216216216217,1.347,0.136
Mesenchyme,28,9.051,0.32325,1.182,0.138
Cavity,4,1.13,0.2825,0.494,0.151
