邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Brain,206,206,412,65.65999999999998,65.65999999999998,131.31999999999996,0.3187378640776698,0.3187378640776698,0.3187378640776698
Notochord,167,131,298,67.45399999999998,53.985999999999976,121.43999999999996,0.40391616766467053,0.41210687022900744,0.4075167785234898
Brain_1_50_Target,115,125,240,51.11899999999999,51.537,102.65599999999999,0.4445130434782608,0.412296,0.4277333333333333
Neural crest,100,75,175,36.25699999999999,32.07000000000001,68.327,0.3625699999999999,0.4276000000000001,0.39044
Cavity,16,21,37,6.071000000000001,8.815,14.886,0.37943750000000004,0.4197619047619047,0.4023243243243243
