邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.171,0.002
Brain,发送,2,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.064,0.004
Brain,发送,3,CDH2_CDH2,Brain,CDH2,CDH2,0.875,0.0
Brain,发送,4,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.858,0.001
Brain,发送,5,CADM1_CADM1,Brain,CADM1,CADM1,0.758,0.0
Brain,发送,6,FN1_integrin_aVb1_complex,Brain,FN1,integrin,0.736,0.0
Brain,发送,7,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.71,0.0
Brain,发送,8,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.696,0.0
Brain,发送,9,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.695,0.037
Brain,发送,10,FN1_integrin_aVb5_complex,Brain,FN1,integrin,0.69,0.002
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.171,0.002
Brain,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.064,0.004
Brain,接收,3,CDH2_CDH2,Brain,CDH2,CDH2,0.875,0.0
Brain,接收,4,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.858,0.001
Brain,接收,5,CADM1_CADM1,Brain,CADM1,CADM1,0.758,0.0
Brain,接收,6,FN1_integrin_aVb1_complex,Brain,integrin,FN1,0.736,0.0
Brain,接收,7,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.71,0.0
Brain,接收,8,TENM3_ADGRL2,Brain,ADGRL2,TENM3,0.696,0.0
Brain,接收,9,LRRC4B_PTPRF,Brain,PTPRF,LRRC4B,0.695,0.037
Brain,接收,10,FN1_integrin_aVb5_complex,Brain,integrin,FN1,0.69,0.002
Brain_1_50_Target,发送,1,IGF2_IGF1R,Brain,IGF2,IGF1R,1.068,0.038
Brain_1_50_Target,发送,2,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,1.056,0.0
Brain_1_50_Target,发送,3,CADM1_CADM1,Brain,CADM1,CADM1,0.969,0.0
Brain_1_50_Target,发送,4,NTN1_UNC5C,Brain,NTN1,UNC5C,0.954,0.0
Brain_1_50_Target,发送,5,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.893,0.004
Brain_1_50_Target,发送,6,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.886,0.007
Brain_1_50_Target,发送,7,TENM3_ADGRL3,Brain,TENM3,ADGRL3,0.862,0.0
Brain_1_50_Target,发送,8,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.847,0.003
Brain_1_50_Target,发送,9,FN1_integrin_aVb1_complex,Brain,FN1,integrin,0.797,0.02
Brain_1_50_Target,发送,10,EFNA5_EPHB2,Brain,EFNA5,EPHB2,0.777,0.001
Brain_1_50_Target,接收,1,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,1.785,0.0
Brain_1_50_Target,接收,2,SLIT2_ROBO1,Brain,ROBO1,SLIT2,1.037,0.0
Brain_1_50_Target,接收,3,EFNA5_EPHB2,Brain,EPHB2,EFNA5,1.003,0.0
Brain_1_50_Target,接收,4,CADM1_CADM1,Brain,CADM1,CADM1,0.969,0.0
Brain_1_50_Target,接收,5,EFNA5_EPHA7,Brain,EPHA7,EFNA5,0.951,0.0
Brain_1_50_Target,接收,6,EFNA5_EPHA4,Brain,EPHA4,EFNA5,0.928,0.0
Brain_1_50_Target,接收,7,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.922,0.002
Brain_1_50_Target,接收,8,NRG3_ERBB4,Brain,ERBB4,NRG3,0.908,0.0
Brain_1_50_Target,接收,9,EFNA5_EPHA5,Brain,EPHA5,EFNA5,0.881,0.0
Brain_1_50_Target,接收,10,SLIT2_ROBO2,Brain,ROBO2,SLIT2,0.875,0.001
Cavity,发送,1,EFNA5_EPHB2,Brain,EFNA5,EPHB2,0.682,0.0
Cavity,发送,2,EFNA5_EPHA7,Brain,EFNA5,EPHA7,0.586,0.0
Cavity,发送,3,EFNA5_EPHA4,Brain,EFNA5,EPHA4,0.58,0.0
Cavity,发送,4,DAG1_NRXN3,Brain,DAG1,NRXN3,0.459,0.038
Cavity,发送,5,TENM3_ADGRL1,Brain,TENM3,ADGRL1,0.454,0.034
Cavity,发送,6,EFNB2_EPHB2,Brain,EFNB2,EPHB2,0.447,0.0
Cavity,发送,7,EFNB1_EPHB2,Brain,EFNB1,EPHB2,0.362,0.01
Cavity,发送,8,EFNB2_EPHA4,Brain,EFNB2,EPHA4,0.344,0.001
Cavity,发送,9,EFNB2_EPHB1,Brain,EFNB2,EPHB1,0.318,0.005
Cavity,发送,10,JAG1_NOTCH3,Brain,JAG1,NOTCH3,0.313,0.016
Cavity,接收,1,NTN1_UNC5C,Brain,UNC5C,NTN1,0.659,0.0
Cavity,接收,2,SLIT2_ROBO1,Brain,ROBO1,SLIT2,0.643,0.023
Cavity,接收,3,NTN1_DCC,Brain,DCC,NTN1,0.617,0.0
Cavity,接收,4,SHH_PTCH_GAS1_transmembrane_receptor,Brain,PTCH,SHH,0.523,0.017
Cavity,接收,5,SHH_PTCH_CDON_transmembrane_receptor,Brain,PTCH,SHH,0.523,0.031
Cavity,接收,6,DLK1_NOTCH1,Brain,NOTCH1,DLK1,0.511,0.011
Cavity,接收,7,TENM4_ADGRL3,Brain,ADGRL3,TENM4,0.506,0.003
Cavity,接收,8,VTN_integrin_aVb1_complex,Brain,integrin,VTN,0.452,0.0
Cavity,接收,9,SLIT1_ROBO1,Brain,ROBO1,SLIT1,0.449,0.0
Cavity,接收,10,SHH_PTCH_BOC_transmembrane_receptor,Brain,PTCH,SHH,0.422,0.0
Neural crest,发送,1,IGF2_IGF2R,Brain,IGF2,IGF2R,0.922,0.014
Neural crest,发送,2,EFNA5_EPHA7,Brain,EFNA5,EPHA7,0.812,0.0
Neural crest,发送,3,FN1_integrin_a4b1_complex,Brain,FN1,integrin,0.714,0.0
Neural crest,发送,4,FN1_integrin_a11b1_complex,Brain,FN1,integrin,0.674,0.0
Neural crest,发送,5,EFNA5_EPHB2,Brain,EFNA5,EPHB2,0.672,0.016
Neural crest,发送,6,COL2A1_integrin_a11b1_complex,Brain,COL2A1,integrin,0.639,0.0
Neural crest,发送,7,COL2A1_integrin_a1b1_complex,Brain,COL2A1,integrin,0.636,0.0
Neural crest,发送,8,COL18A1_integrin_a11b1_complex,Brain,COL18A1,integrin,0.629,0.006
Neural crest,发送,9,EFNA5_EPHA4,Brain,EFNA5,EPHA4,0.629,0.002
Neural crest,发送,10,COL18A1_integrin_a1b1_complex,Brain,COL18A1,integrin,0.626,0.02
Neural crest,接收,1,IGF2_IGF1R,Brain,IGF1R,IGF2,1.569,0.0
Neural crest,接收,2,IGF2_IGF2R,Brain,IGF2R,IGF2,1.445,0.0
Neural crest,接收,3,COL3A1_ADGRG1,Brain,ADGRG1,COL3A1,1.198,0.0
Neural crest,接收,4,COL3A1_integrin_a1b1_complex,Brain,integrin,COL3A1,1.065,0.0
Neural crest,接收,5,COL4A1_integrin_a1b1_complex,Brain,integrin,COL4A1,0.884,0.0
Neural crest,接收,6,COL18A1_integrin_a1b1_complex,Brain,integrin,COL18A1,0.765,0.001
Neural crest,接收,7,AGRN_PTPRS,Brain,PTPRS,AGRN,0.732,0.0
Neural crest,接收,8,FLRT2_ADGRL3,Brain,ADGRL3,FLRT2,0.713,0.0
Neural crest,接收,9,IL1RAP_PTPRF,Brain,PTPRF,IL1RAP,0.709,0.016
Neural crest,接收,10,SEMA3C_NRP2,Brain,NRP2,SEMA3C,0.697,0.0
Notochord,发送,1,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.103,0.002
Notochord,发送,2,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,1.011,0.0
Notochord,发送,3,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.894,0.0
Notochord,发送,4,CDH2_CDH2,Brain,CDH2,CDH2,0.892,0.0
Notochord,发送,5,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.878,0.0
Notochord,发送,6,WNT5A_SFRP1,Brain,WNT5A,SFRP1,0.851,0.0
Notochord,发送,7,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.848,0.0
Notochord,发送,8,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.841,0.001
Notochord,发送,9,WNT5B_SFRP1,Brain,WNT5B,SFRP1,0.789,0.0
Notochord,发送,10,COL3A1_ADGRG1,Brain,COL3A1,ADGRG1,0.766,0.0
Notochord,接收,1,NTN1_UNC5C,Brain,UNC5C,NTN1,1.111,0.0
Notochord,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.088,0.027
Notochord,接收,3,SLIT2_ROBO1,Brain,ROBO1,SLIT2,1.072,0.0
Notochord,接收,4,NTN1_DCC,Brain,DCC,NTN1,1.069,0.0
Notochord,接收,5,SLIT2_ROBO2,Brain,ROBO2,SLIT2,0.91,0.0
Notochord,接收,6,CDH2_CDH2,Brain,CDH2,CDH2,0.892,0.0
Notochord,接收,7,FN1_integrin_aVb1_complex,Brain,integrin,FN1,0.803,0.0
Notochord,接收,8,NTN1_UNC5B,Brain,UNC5B,NTN1,0.796,0.0
Notochord,接收,9,FN1_integrin_aVb5_complex,Brain,integrin,FN1,0.757,0.0
Notochord,接收,10,SHH_PTCH_GAS1_transmembrane_receptor,Brain,PTCH,SHH,0.736,0.0
