邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF1R,Dermomyotome,IGF2,IGF1R,1.695,0.0
AGM,发送,2,IGF2_IGF2R,Dermomyotome,IGF2,IGF2R,1.633,0.007
AGM,发送,3,DLK1_NOTCH3,Dermomyotome,DLK1,NOTCH3,1.371,0.0
AGM,发送,4,DLK1_NOTCH2,Dermomyotome,DLK1,NOTCH2,1.352,0.0
AGM,发送,5,DLK1_NOTCH1,Dermomyotome,DLK1,NOTCH1,1.333,0.0
AGM,发送,6,CADM1_CADM1,Dermomyotome,CADM1,CADM1,0.963,0.0
AGM,发送,7,CADM1_NECTIN3,Dermomyotome,CADM1,NECTIN3,0.786,0.006
AGM,发送,8,PDGFC_PDGFRA,Dermomyotome,PDGFC,PDGFRA,0.703,0.019
AGM,发送,9,NTN1_UNC5C,Dermomyotome,NTN1,UNC5C,0.598,0.0
AGM,发送,10,IGF1_IGF1R,Dermomyotome,IGF1,IGF1R,0.577,0.0
AGM,接收,1,FGF10_FGFR2,Dermomyotome,FGFR2,FGF10,1.203,0.0
AGM,接收,2,PPIA_BSG,Dermomyotome,BSG,PPIA,1.142,0.032
AGM,接收,3,CADM1_CADM1,Dermomyotome,CADM1,CADM1,0.963,0.0
AGM,接收,4,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Dermomyotome,byALDH1A2,atRetinoicAcid,0.637,0.0
AGM,接收,5,EFNA5_EPHA3,Dermomyotome,EPHA3,EFNA5,0.619,0.0
AGM,接收,6,atRetinoicAcid_byALDH1A2_RAreceptor_RXRA,Dermomyotome,byALDH1A2,atRetinoicAcid,0.589,0.0
AGM,接收,7,FLRT3_ADGRL2,Dermomyotome,ADGRL2,FLRT3,0.584,0.002
AGM,接收,8,AGRN_PTPRS,Dermomyotome,PTPRS,AGRN,0.577,0.006
AGM,接收,9,atRetinoicAcid_byALDH1A2_RAreceptor_RARA_RXRA,Dermomyotome,byALDH1A2,atRetinoicAcid,0.575,0.0
AGM,接收,10,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,Dermomyotome,byALDH1A2,atRetinoicAcid,0.575,0.0
Brain,发送,1,CADM1_CADM1,Dermomyotome,CADM1,CADM1,1.674,0.004
