邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Sclerotome,98,96,194,42.46699999999999,41.06699999999999,83.53399999999999,0.43333673469387746,0.42778124999999995,0.43058762886597934
Dermomyotome_1_105_Target,40,64,104,23.44,29.405000000000005,52.845000000000006,0.5860000000000001,0.4594531250000001,0.508125
AGM,64,36,100,26.237000000000005,15.152999999999999,41.39,0.4099531250000001,0.4209166666666666,0.4139
Mesenchyme,34,55,89,17.205000000000002,21.043000000000003,38.248000000000005,0.506029411764706,0.38260000000000005,0.4297528089887641
Dermomyotome,39,39,78,16.189999999999998,16.189999999999998,32.379999999999995,0.4151282051282051,0.4151282051282051,0.4151282051282051
Brain,17,13,30,14.32,14.518999999999998,28.839,0.8423529411764706,1.1168461538461538,0.9612999999999999
Liver,31,22,53,19.409,8.996,28.405,0.6260967741935484,0.40890909090909094,0.5359433962264151
Cavity,3,0,3,3.15,0.0,3.15,1.05,0.0,1.05
