邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Sclerotome,98,42.46699999999999,0.43333673469387746,1.745,0.126
AGM,64,26.237000000000005,0.4099531250000001,1.695,0.108
Dermomyotome_1_105_Target,40,23.44,0.5860000000000001,1.789,0.149
Liver,31,19.409,0.6260967741935484,1.821,0.201
Mesenchyme,34,17.205000000000002,0.506029411764706,1.643,0.127
Dermomyotome,39,16.189999999999998,0.4151282051282051,1.476,0.127
Brain,17,14.32,0.8423529411764706,1.674,0.447
Cavity,3,3.15,1.05,1.343,0.498
