邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,126,49.12399999999999,0.38987301587301576,1.117,0.107
Neural crest_1_58_Target,115,48.897000000000006,0.42519130434782615,1.286,0.109
Neural crest,112,42.232,0.37707142857142856,1.329,0.11
Branchial arch,42,26.295999999999996,0.626095238095238,1.644,0.236
Brain,74,22.772,0.30772972972972973,1.161,0.103
Cavity,16,4.844999999999999,0.30281249999999993,0.602,0.131
