邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.369,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.212,0.0
Brain,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.16,0.0
Brain,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.988,0.0
Brain,发送,5,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.818,0.0
Brain,发送,6,CADM1_CADM1,Neural crest,CADM1,CADM1,0.75,0.014
Brain,发送,7,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.749,0.0
Brain,发送,8,TENM4_ADGRL2,Neural crest,TENM4,ADGRL2,0.706,0.0
Brain,发送,9,CADM1_NECTIN3,Neural crest,CADM1,NECTIN3,0.702,0.025
Brain,发送,10,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.694,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.161,0.001
Brain,接收,2,MDK_PTPRZ1,Neural crest,PTPRZ1,MDK,1.069,0.049
Brain,接收,3,CADM1_CADM1,Neural crest,CADM1,CADM1,0.75,0.014
Brain,接收,4,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.641,0.019
Brain,接收,5,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.592,0.0
Brain,接收,6,TENM3_ADGRL3,Neural crest,ADGRL3,TENM3,0.562,0.0
Brain,接收,7,TENM3_ADGRL1,Neural crest,ADGRL1,TENM3,0.549,0.0
Brain,接收,8,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.495,0.0
Brain,接收,9,PTN_PTPRZ1,Neural crest,PTPRZ1,PTN,0.441,0.022
Brain,接收,10,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.436,0.0
Branchial arch,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.534,0.009
Branchial arch,发送,2,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.403,0.003
Branchial arch,发送,3,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.234,0.001
Branchial arch,发送,4,GJC1_GJC1,Neural crest,GJC1,GJC1,1.115,0.0
Branchial arch,发送,5,DAG1_NRXN3,Neural crest,DAG1,NRXN3,1.075,0.003
Branchial arch,发送,6,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,1.063,0.007
Branchial arch,发送,7,NLGN1_NRXN3,Neural crest,NLGN1,NRXN3,0.948,0.003
Branchial arch,发送,8,CLSTN1_NRXN3,Neural crest,CLSTN1,NRXN3,0.881,0.003
Branchial arch,发送,9,COL18A1_integrin_a11b1_complex,Neural crest,COL18A1,integrin,0.88,0.02
Branchial arch,发送,10,Glutamate_byGLS_and_SLC1A3_GRIK3,Neural crest,Glutamate,byGLS,0.874,0.0
Branchial arch,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.644,0.006
Branchial arch,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.644,0.015
Branchial arch,接收,3,COL2A1_integrin_a1b1_complex,Neural crest,integrin,COL2A1,1.382,0.0
Branchial arch,接收,4,COL2A1_integrin_a11b1_complex,Neural crest,integrin,COL2A1,1.361,0.0
Branchial arch,接收,5,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,1.252,0.0
Branchial arch,接收,6,COL18A1_integrin_a11b1_complex,Neural crest,integrin,COL18A1,1.23,0.001
Branchial arch,接收,7,TENM3_ADGRL2,Neural crest,ADGRL2,TENM3,1.154,0.031
Branchial arch,接收,8,GJC1_GJC1,Neural crest,GJC1,GJC1,1.115,0.0
Branchial arch,接收,9,TENM3_ADGRL3,Neural crest,ADGRL3,TENM3,1.044,0.014
Branchial arch,接收,10,TENM3_ADGRL1,Neural crest,ADGRL1,TENM3,1.031,0.011
Cavity,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.259,0.0
Cavity,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.187,0.0
Cavity,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.081,0.0
Cavity,发送,4,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.684,0.0
Cavity,发送,5,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.667,0.0
Cavity,发送,6,APP_FPR2,Neural crest,APP,FPR2,0.606,0.0
Cavity,发送,7,APP_TNFRSF21,Neural crest,APP,TNFRSF21,0.534,0.0
Cavity,发送,8,DLK1_NOTCH3,Neural crest,DLK1,NOTCH3,0.516,0.035
Cavity,发送,9,Glutamate_byGLS_and_SLC1A3_GRM7,Neural crest,Glutamate,byGLS,0.304,0.04
Cavity,发送,10,CDH5_CDH5,Neural crest,CDH5,CDH5,0.302,0.021
Cavity,接收,1,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.602,0.0
Cavity,接收,2,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.446,0.0
Cavity,接收,3,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.395,0.001
Cavity,接收,4,BMP7_BMPR1A_BMPR2,Neural crest,BMPR1A,BMP7,0.344,0.0
Cavity,接收,5,VEGFB_FLT1,Neural crest,FLT1,VEGFB,0.332,0.001
Cavity,接收,6,VEGFB_FLT1_complex,Neural crest,FLT1,VEGFB,0.332,0.001
Cavity,接收,7,VEGFA_KDR,Neural crest,KDR,VEGFA,0.33,0.0
Cavity,接收,8,BMP4_BMPR1A_BMPR2,Neural crest,BMPR1A,BMP4,0.304,0.026
Cavity,接收,9,CDH5_CDH5,Neural crest,CDH5,CDH5,0.302,0.021
Cavity,接收,10,ESAM_ESAM,Neural crest,ESAM,ESAM,0.273,0.043
Neural crest,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.329,0.0
Neural crest,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.329,0.0
Neural crest,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.062,0.0
Neural crest,发送,4,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.049,0.0
Neural crest,发送,5,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.027,0.0
Neural crest,发送,6,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.878,0.0
Neural crest,发送,7,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.856,0.0
Neural crest,发送,8,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.705,0.002
Neural crest,发送,9,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.695,0.0
Neural crest,发送,10,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.695,0.0
Neural crest,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.329,0.0
Neural crest,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.329,0.0
Neural crest,接收,3,COL3A1_ADGRG1,Neural crest,ADGRG1,COL3A1,1.062,0.0
Neural crest,接收,4,COL3A1_integrin_a1b1_complex,Neural crest,integrin,COL3A1,1.049,0.0
Neural crest,接收,5,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,1.027,0.0
Neural crest,接收,6,COL4A1_integrin_a1b1_complex,Neural crest,integrin,COL4A1,0.878,0.0
Neural crest,接收,7,COL4A1_integrin_a11b1_complex,Neural crest,integrin,COL4A1,0.856,0.0
Neural crest,接收,8,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.705,0.002
Neural crest,接收,9,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,0.695,0.0
Neural crest,接收,10,FLRT2_ADGRL3,Neural crest,ADGRL3,FLRT2,0.695,0.0
Neural crest_1_58_Target,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.273,0.0
Neural crest_1_58_Target,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.231,0.0
Neural crest_1_58_Target,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.059,0.0
Neural crest_1_58_Target,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.046,0.0
Neural crest_1_58_Target,发送,5,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,0.999,0.0
Neural crest_1_58_Target,发送,6,CADM1_CADM1,Neural crest,CADM1,CADM1,0.922,0.0
Neural crest_1_58_Target,发送,7,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.888,0.0
Neural crest_1_58_Target,发送,8,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.875,0.0
