cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,672,104.3,225.1,15.1,34.31
Branchial arch,single_cluster,89,115.5,200.6,26.9,6.39
Cavity,single_cluster,134,102.1,224.2,12.7,32.57
Cavity,target,21,93.0,215.3,0.0,0.0
Heart,single_cluster,77,112.8,190.5,31.8,4.75
Mesenchyme,single_cluster,6,154.5,195.0,64.8,1.62
Neural crest,single_cluster,385,100.7,206.1,12.0,16.12
Notochord,single_cluster,11,118.7,210.9,26.1,2.52
Sclerotome,single_cluster,1,108.0,210.0,15.9,0.0
