邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,WNT5A_SFRP2,Cavity,WNT5A,SFRP2,0.695,0.0
Brain,发送,2,NTN1_DCC,Cavity,NTN1,DCC,0.684,0.0
Brain,发送,3,WNT5B_SFRP2,Cavity,WNT5B,SFRP2,0.634,0.0
Brain,发送,4,DLK1_NOTCH1,Cavity,DLK1,NOTCH1,0.622,0.003
Brain,发送,5,NTN1_UNC5C,Cavity,NTN1,UNC5C,0.608,0.0
Brain,发送,6,SHH_PTCH_CDON_transmembrane_receptor,Cavity,SHH,PTCH,0.514,0.0
Brain,发送,7,TENM4_ADGRL3,Cavity,TENM4,ADGRL3,0.479,0.003
Brain,发送,8,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.412,0.0
Brain,发送,9,SLIT1_ROBO1,Cavity,SLIT1,ROBO1,0.409,0.0
Brain,发送,10,SHH_PTCH_BOC_transmembrane_receptor,Cavity,SHH,PTCH,0.407,0.0
Brain,接收,1,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.531,0.011
Brain,接收,2,DAG1_NRXN3,Cavity,NRXN3,DAG1,0.489,0.003
Brain,接收,3,EFNB2_EPHB2,Cavity,EPHB2,EFNB2,0.433,0.01
Brain,接收,4,EFNB1_EPHB2,Cavity,EPHB2,EFNB1,0.413,0.018
Brain,接收,5,TENM2_ADGRL1,Cavity,ADGRL1,TENM2,0.342,0.03
Brain,接收,6,EFNB2_EPHB1,Cavity,EPHB1,EFNB2,0.32,0.011
Brain,接收,7,CLSTN1_NRXN3,Cavity,NRXN3,CLSTN1,0.317,0.001
Brain,接收,8,EFNB1_EPHB1,Cavity,EPHB1,EFNB1,0.301,0.009
Brain,接收,9,NLGN1_NRXN3,Cavity,NRXN3,NLGN1,0.297,0.002
Brain,接收,10,CLSTN2_NRXN3,Cavity,NRXN3,CLSTN2,0.153,0.007
Branchial arch,发送,1,PPIA_BSG,Cavity,PPIA,BSG,1.502,0.029
Branchial arch,发送,2,DLK1_NOTCH2,Cavity,DLK1,NOTCH2,0.813,0.029
Branchial arch,发送,3,FN1_integrin_a3b1_complex,Cavity,FN1,integrin,0.781,0.036
Branchial arch,发送,4,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.673,0.017
Branchial arch,发送,5,JAG1_NOTCH2,Cavity,JAG1,NOTCH2,0.642,0.042
Branchial arch,发送,6,NTN1_UNC5B,Cavity,NTN1,UNC5B,0.625,0.027
Branchial arch,发送,7,WNT5A_ROR1,Cavity,WNT5A,ROR1,0.623,0.021
Branchial arch,发送,8,FN1_integrin_a4b7_complex,Cavity,FN1,integrin,0.622,0.009
Branchial arch,发送,9,WNT5B_FZD1_LRP6,Cavity,WNT5B,FZD1,0.395,0.005
Branchial arch,接收,1,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.507,0.016
Branchial arch,接收,2,IGF2_IGF2R,Cavity,IGF2R,IGF2,1.416,0.013
Branchial arch,接收,3,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.36,0.0
Branchial arch,接收,4,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.331,0.0
Branchial arch,接收,5,DLK1_NOTCH3,Cavity,NOTCH3,DLK1,1.313,0.0
Branchial arch,接收,6,LAMC1_integrin_a6b1_complex,Cavity,integrin,LAMC1,0.819,0.008
Branchial arch,接收,7,BMP7_BMR1A_AVR2B,Cavity,BMR1A,BMP7,0.584,0.013
Branchial arch,接收,8,FLRT2_ADGRL1,Cavity,ADGRL1,FLRT2,0.56,0.039
Branchial arch,接收,9,BMP7_BMPR1A_BMPR2,Cavity,BMPR1A,BMP7,0.538,0.035
Branchial arch,接收,10,Cholesterol_byLIPA_RORA,Cavity,byLIPA,Cholesterol,0.536,0.011
Cavity_1_39_Target,发送,1,BMP7_BMR1B_AVR2B,Cavity,BMP7,BMR1B,0.25,0.018
Cavity_1_39_Target,发送,2,BMP7_BMR1B_AVR2A,Cavity,BMP7,BMR1B,0.245,0.016
Neural crest,发送,1,SLIT2_ROBO2,Cavity,SLIT2,ROBO2,0.586,0.003
Neural crest,发送,2,COL4A1_integrin_a11b1_complex,Cavity,COL4A1,integrin,0.447,0.008
Neural crest,发送,3,COL4A1_integrin_a1b1_complex,Cavity,COL4A1,integrin,0.444,0.035
Neural crest,发送,4,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.402,0.049
Neural crest,发送,5,WNT5A_FZD3_LRP6,Cavity,WNT5A,FZD3,0.348,0.041
Neural crest,发送,6,WNT5A_FZD2_LRP6,Cavity,WNT5A,FZD2,0.348,0.04
