邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,26,13.574000000000005,0.5220769230769233,0.844,0.156
Branchial arch,19,13.196,0.6945263157894737,1.507,0.213
Neural crest,12,8.246,0.6871666666666667,1.465,0.185
Brain,11,3.7489999999999997,0.3408181818181818,0.531,0.153
Cavity_1_39_Target,0,0.0,0.0,0.0,0.0
