邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,35,26,61,17.455,13.574000000000005,31.029000000000003,0.49871428571428567,0.5220769230769233,0.5086721311475411
Branchial arch,9,19,28,6.675999999999999,13.196,19.872,0.7417777777777776,0.6945263157894737,0.7097142857142857
Neural crest,25,12,37,7.855999999999999,8.246,16.102,0.31423999999999996,0.6871666666666667,0.4351891891891892
Brain,21,11,32,8.901000000000002,3.7489999999999997,12.650000000000002,0.42385714285714293,0.3408181818181818,0.39531250000000007
Cavity_1_39_Target,2,0,2,0.495,0.0,0.495,0.2475,0.0,0.2475
