邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,108,39.892,0.3693703703703704,1.231,0.097
Sclerotome,48,38.606,0.8042916666666667,1.857,0.441
Branchial arch,74,34.02799999999999,0.4598378378378377,1.63,0.112
Neural crest_1_3_Target,82,33.474000000000004,0.408219512195122,0.911,0.121
Brain,77,24.099000000000007,0.31297402597402607,1.19,0.116
Cavity,1,0.167,0.167,0.167,0.167
