邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,2.01,0.0
AGM,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.672,0.001
AGM,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.133,0.0
AGM,发送,4,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.955,0.0
AGM,发送,5,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.941,0.0
AGM,发送,6,FN1_integrin_a8b1_complex,Neural crest,FN1,integrin,0.937,0.0
AGM,发送,7,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.888,0.001
AGM,发送,8,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.879,0.025
AGM,发送,9,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.854,0.0
AGM,发送,10,CADM1_NECTIN3,Neural crest,CADM1,NECTIN3,0.801,0.034
AGM,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.694,0.023
AGM,接收,2,PPIA_BSG,Neural crest,BSG,PPIA,1.123,0.023
AGM,接收,3,COL3A1_integrin_a1b1_complex,Neural crest,integrin,COL3A1,1.009,0.018
AGM,接收,4,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,0.994,0.004
AGM,接收,5,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,0.994,0.0
AGM,接收,6,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,0.978,0.012
AGM,接收,7,FN1_integrin_a4b1_complex,Neural crest,integrin,FN1,0.924,0.0
AGM,接收,8,FN1_integrin_a11b1_complex,Neural crest,integrin,FN1,0.901,0.001
AGM,接收,9,FN1_integrin_a8b1_complex,Neural crest,integrin,FN1,0.859,0.004
AGM,接收,10,FN1_integrin_a3b1_complex,Neural crest,integrin,FN1,0.85,0.018
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.739,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.603,0.005
Brain,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.333,0.0
Brain,发送,4,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.123,0.039
Brain,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.108,0.0
Brain,发送,6,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.067,0.0
Brain,发送,7,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,1.005,0.0
Brain,发送,8,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.936,0.0
Brain,发送,9,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.916,0.0
Brain,发送,10,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.88,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.156,0.0
Brain,接收,2,CADM1_CADM1,Neural crest,CADM1,CADM1,0.768,0.037
Brain,接收,3,AGRN_PTPRS,Neural crest,PTPRS,AGRN,0.682,0.037
Brain,接收,4,CDH2_CDH2,Neural crest,CDH2,CDH2,0.648,0.0
Brain,接收,5,NTN1_UNC5C,Neural crest,UNC5C,NTN1,0.577,0.0
Brain,接收,6,LRFN4_PTPRD,Neural crest,PTPRD,LRFN4,0.57,0.0
Brain,接收,7,TENM2_ADGRL2,Neural crest,ADGRL2,TENM2,0.551,0.0
Brain,接收,8,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.535,0.0
Brain,接收,9,DLL1_NOTCH2,Neural crest,NOTCH2,DLL1,0.533,0.0
Brain,接收,10,NCAM1_FGFR1,Neural crest,FGFR1,NCAM1,0.519,0.004
