邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain_1_1_Target,205,74.69999999999999,0.36439024390243896,1.209,0.089
Brain,166,58.239000000000004,0.35083734939759037,1.142,0.091
Neural crest,138,57.09799999999999,0.41375362318840575,1.298,0.091
Mesenchyme,93,39.771999999999984,0.42765591397849445,1.452,0.097
Sclerotome,63,35.791,0.568111111111111,1.265,0.14
Notochord,13,11.485999999999999,0.8835384615384615,1.238,0.477
Cavity,26,7.839000000000001,0.30150000000000005,0.554,0.16
