邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,147,62.084,0.4223401360544218,1.519,0.119
Branchial arch,137,56.35399999999999,0.4113430656934306,1.522,0.1
Neural crest,144,53.412,0.3709166666666667,1.401,0.1
Brain,107,46.76699999999999,0.4370747663551401,1.359,0.13
Heart,89,44.384000000000015,0.4986966292134833,2.085,0.125
Sclerotome,81,42.746,0.5277283950617284,1.573,0.183
Neural crest_1_7_Target,93,39.191,0.42140860215053766,1.366,0.115
Mesenchyme,58,27.808,0.47944827586206895,1.461,0.126
Cavity,6,5.212000000000001,0.8686666666666668,1.256,0.521
