邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度,细胞接收平均强度,细胞发送平均强度,平均发送通道数,平均接收通道数,总平均通道数
Heart,89,225,314,44.384000000000015,89.04500000000002,133.42900000000003,0.4986966292134833,0.39575555555555564,0.42493312101910835,0.6956640625000001,0.3467500000000001,0.6953125,1.7578125,2.453125
Notochord,147,131,278,62.084,54.282,116.366,0.4223401360544218,0.41436641221374043,0.41858273381294964,0.424078125,0.48503125,1.1484375,1.0234375,2.171875
Neural crest,144,144,288,53.412,53.412,106.824,0.3709166666666667,0.3709166666666667,0.3709166666666667,0.41728125,0.41728125,1.125,1.125,2.25
Branchial arch,137,101,238,56.35399999999999,46.200999999999986,102.55499999999998,0.4113430656934306,0.4574356435643563,0.4309033613445377,0.3609453124999999,0.44026562499999994,1.0703125,0.7890625,1.859375
Sclerotome,81,83,164,42.746,35.672999999999995,78.419,0.5277283950617284,0.4297951807228915,0.47816463414634147,0.27869531249999996,0.333953125,0.6328125,0.6484375,1.28125
Brain,107,107,214,46.76699999999999,31.479000000000017,78.24600000000001,0.4370747663551401,0.29419626168224317,0.36563551401869165,0.24592968750000013,0.3653671874999999,0.8359375,0.8359375,1.671875
Neural crest_1_7_Target,93,90,183,39.191,37.14700000000001,76.33800000000002,0.42140860215053766,0.4127444444444446,0.4171475409836067,0.2902109375000001,0.3061796875,0.7265625,0.703125,1.4296875
Mesenchyme,58,88,146,27.808,38.15299999999999,65.96099999999998,0.47944827586206895,0.43355681818181807,0.4517876712328766,0.29807031249999993,0.21725,0.453125,0.6875,1.140625
Cavity,6,10,16,5.212000000000001,2.66,7.872000000000001,0.8686666666666668,0.266,0.49200000000000005,0.02078125,0.040718750000000005,0.046875,0.078125,0.125
