邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,225,89.04500000000002,0.39575555555555564,2.027,0.09
Notochord,131,54.282,0.41436641221374043,1.149,0.13
Neural crest,144,53.412,0.3709166666666667,1.401,0.1
Branchial arch,101,46.200999999999986,0.4574356435643563,1.815,0.111
Mesenchyme,88,38.15299999999999,0.43355681818181807,1.499,0.127
Neural crest_1_7_Target,90,37.14700000000001,0.4127444444444446,1.335,0.119
Sclerotome,83,35.672999999999995,0.4297951807228915,1.093,0.104
Brain,107,31.479000000000017,0.29419626168224317,1.165,0.093
Cavity,10,2.66,0.266,0.421,0.116
