邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,SLIT2_ROBO1,Cavity,SLIT2,ROBO1,0.512,0.0
AGM,发送,2,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.417,0.028
AGM,发送,3,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.371,0.04
AGM,发送,4,SHH_PTCH_GAS1_transmembrane_receptor,Cavity,SHH,PTCH,0.355,0.0
AGM,发送,5,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.277,0.004
AGM,发送,6,NPPA_NPR1,Cavity,NPPA,NPR1,0.245,0.0
AGM,发送,7,WNT5A_FZD4_LRP5,Cavity,WNT5A,FZD4,0.217,0.007
AGM,发送,8,WNT5A_FZD4_LRP6,Cavity,WNT5A,FZD4,0.209,0.023
AGM,发送,9,SHH_HHIP,Cavity,SHH,HHIP,0.139,0.0
AGM,接收,1,IGF2_IGF2R,Cavity,IGF2R,IGF2,1.461,0.001
AGM,接收,2,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.421,0.0
AGM,接收,3,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,0.982,0.0
AGM,接收,4,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,0.962,0.002
AGM,接收,5,DLK1_NOTCH3,Cavity,NOTCH3,DLK1,0.941,0.0
AGM,接收,6,COL3A1_ADGRG1,Cavity,ADGRG1,COL3A1,0.806,0.002
AGM,接收,7,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Cavity,byALDH1A2,atRetinoicAcid,0.564,0.0
AGM,接收,8,TENM3_FLRT3_complex_ADGRL3,Cavity,FLRT3,TENM3,0.357,0.007
AGM,接收,9,FLRT3_ADGRL3,Cavity,ADGRL3,FLRT3,0.357,0.007
Brain,发送,1,NTN1_DCC,Cavity,NTN1,DCC,0.504,0.0
Brain,发送,2,EFNB3_EPHB2,Cavity,EFNB3,EPHB2,0.42,0.002
Brain,发送,3,WNT5A_SFRP2,Cavity,WNT5A,SFRP2,0.417,0.0
Brain,发送,4,NTN1_UNC5C,Cavity,NTN1,UNC5C,0.405,0.0
Brain,发送,5,COL1A1_integrin_a1b1_complex,Cavity,COL1A1,integrin,0.389,0.031
Brain,发送,6,EFNA2_EPHA7,Cavity,EFNA2,EPHA7,0.316,0.003
Brain,发送,7,SHH_PTCH_CDON_transmembrane_receptor,Cavity,SHH,PTCH,0.299,0.0
Brain,发送,8,SHH_PTCH_GAS1_transmembrane_receptor,Cavity,SHH,PTCH,0.299,0.0
Brain,发送,9,NRG3_ERBB4,Cavity,NRG3,ERBB4,0.297,0.0
Brain,发送,10,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.281,0.0
Brain,发送,11,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.27,0.0
Brain,发送,12,SHH_PTCH_BOC_transmembrane_receptor,Cavity,SHH,PTCH,0.251,0.0
Brain,接收,1,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.445,0.017
Brain,接收,2,EFNB3_EPHB2,Cavity,EPHB2,EFNB3,0.443,0.0
Brain,接收,3,TENM3_ADGRL3,Cavity,ADGRL3,TENM3,0.442,0.0
Brain,接收,4,EFNA5_EPHA4,Cavity,EPHA4,EFNA5,0.43,0.045
Brain,接收,5,EFNB3_EPHA4,Cavity,EPHA4,EFNB3,0.428,0.0
Brain,接收,6,TENM3_ADGRL1,Cavity,ADGRL1,TENM3,0.423,0.005
Brain,接收,7,EFNB2_EPHB2,Cavity,EPHB2,EFNB2,0.344,0.007
Brain,接收,8,EFNB1_EPHB2,Cavity,EPHB2,EFNB1,0.334,0.003
Brain,接收,9,EFNB2_EPHA4,Cavity,EPHA4,EFNB2,0.33,0.021
Brain,接收,10,EFNB1_EPHA4,Cavity,EPHA4,EFNB1,0.319,0.018
Brain,接收,11,JAM2_JAM3,Cavity,JAM3,JAM2,0.307,0.012
Brain,接收,12,DLL1_NOTCH1,Cavity,NOTCH1,DLL1,0.277,0.007
Brain,接收,13,TENM2_ADGRL3,Cavity,ADGRL3,TENM2,0.257,0.0
