邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,117,41.62200000000001,0.3557435897435898,1.18,0.109
Notochord,84,34.79499999999998,0.41422619047619025,1.206,0.099
Brain_1_25_Target,86,33.948,0.3947441860465116,0.97,0.117
Neural crest,104,33.072,0.318,1.167,0.1
Cavity,1,0.31,0.31,0.31,0.31
