邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.845,0.0
AGM,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.613,0.0
AGM,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.074,0.0
AGM,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.055,0.0
AGM,发送,5,FN1_integrin_a8b1_complex,Neural crest,FN1,integrin,0.871,0.0
AGM,发送,6,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.847,0.0
AGM,发送,7,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.833,0.0
AGM,发送,8,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.829,0.0
AGM,发送,9,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.791,0.0
AGM,发送,10,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.781,0.011
AGM,发送,11,COL18A1_integrin_a11b1_complex,Neural crest,COL18A1,integrin,0.763,0.005
AGM,发送,12,TENM3_ADGRL2,Neural crest,TENM3,ADGRL2,0.739,0.01
AGM,发送,13,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.701,0.031
AGM,发送,14,TENM4_ADGRL2,Neural crest,TENM4,ADGRL2,0.698,0.0
AGM,发送,15,SLIT2_ROBO1,Neural crest,SLIT2,ROBO1,0.665,0.002
AGM,发送,16,AGRN_PTPRS,Neural crest,AGRN,PTPRS,0.654,0.016
AGM,发送,17,COL1A2_integrin_a1b1_complex,Neural crest,COL1A2,integrin,0.631,0.0
AGM,发送,18,FLRT3_ADGRL2,Neural crest,FLRT3,ADGRL2,0.63,0.0
AGM,发送,19,APP_FPR2,Neural crest,APP,FPR2,0.621,0.039
AGM,发送,20,COL1A2_integrin_a11b1_complex,Neural crest,COL1A2,integrin,0.613,0.0
AGM,发送,21,LRFN4_PTPRD,Neural crest,LRFN4,PTPRD,0.591,0.0
AGM,发送,22,PDGFC_PDGFRA,Neural crest,PDGFC,PDGFRA,0.584,0.001
AGM,发送,23,NTN1_UNC5C,Neural crest,NTN1,UNC5C,0.582,0.011
AGM,发送,24,APP_TNFRSF21,Neural crest,APP,TNFRSF21,0.563,0.049
AGM,发送,25,TENM2_FLRT3_complex_ADGRL2,Neural crest,TENM2,FLRT3,0.533,0.024
AGM,发送,26,TENM2_ADGRL2,Neural crest,TENM2,ADGRL2,0.533,0.024
AGM,发送,27,COL4A2_integrin_a1b1_complex,Neural crest,COL4A2,integrin,0.532,0.0
AGM,发送,28,COL4A2_integrin_a11b1_complex,Neural crest,COL4A2,integrin,0.514,0.0
AGM,发送,29,SLIT1_ROBO1,Neural crest,SLIT1,ROBO1,0.496,0.0
AGM,发送,30,LRFN4_PTPRS,Neural crest,LRFN4,PTPRS,0.487,0.002
AGM,发送,31,WNT5A_SFRP2,Neural crest,WNT5A,SFRP2,0.485,0.043
AGM,发送,32,SDC1_ADGRA2,Neural crest,SDC1,ADGRA2,0.472,0.0
AGM,发送,33,NCAM1_FGFR1,Neural crest,NCAM1,FGFR1,0.469,0.024
AGM,发送,34,WNT5B_SFRP1,Neural crest,WNT5B,SFRP1,0.466,0.038
AGM,发送,35,EFNA4_EPHA7,Neural crest,EFNA4,EPHA7,0.46,0.05
AGM,发送,36,PDGFA_PDGFRA,Neural crest,PDGFA,PDGFRA,0.455,0.0
AGM,发送,37,CDH5_CDH5,Neural crest,CDH5,CDH5,0.454,0.0
AGM,发送,38,SLITRK6_PTPRS,Neural crest,SLITRK6,PTPRS,0.453,0.0
AGM,发送,39,EFNB1_EPHB2,Neural crest,EFNB1,EPHB2,0.441,0.011
AGM,发送,40,COL1A1_integrin_a1b1_complex,Neural crest,COL1A1,integrin,0.44,0.0
AGM,发送,41,EFNB1_EPHA4,Neural crest,EFNB1,EPHA4,0.43,0.028
AGM,发送,42,WNT7B_SFRP1,Neural crest,WNT7B,SFRP1,0.427,0.03
AGM,发送,43,COL1A1_integrin_a11b1_complex,Neural crest,COL1A1,integrin,0.421,0.0
AGM,发送,44,SEMA6A_PlexinA2_complex1,Neural crest,SEMA6A,PlexinA2,0.4,0.0
AGM,发送,45,WNT5B_SFRP2,Neural crest,WNT5B,SFRP2,0.394,0.004
AGM,发送,46,PDGFB_PDGFRA,Neural crest,PDGFB,PDGFRA,0.39,0.0
AGM,发送,47,SDC2_ADGRA2,Neural crest,SDC2,ADGRA2,0.388,0.0
AGM,发送,48,EFNB1_EPHB4,Neural crest,EFNB1,EPHB4,0.377,0.0
AGM,发送,49,EFNB2_EPHB4,Neural crest,EFNB2,EPHB4,0.377,0.043
AGM,发送,50,WNT7B_SFRP2,Neural crest,WNT7B,SFRP2,0.355,0.003
AGM,发送,51,EFNB1_EPHB3,Neural crest,EFNB1,EPHB3,0.355,0.003
AGM,发送,52,ESAM_ESAM,Neural crest,ESAM,ESAM,0.354,0.005
AGM,发送,53,COL26A1_integrin_a1b1_complex,Neural crest,COL26A1,integrin,0.346,0.009
AGM,发送,54,COL5A1_integrin_a1b1_complex,Neural crest,COL5A1,integrin,0.342,0.022
AGM,发送,55,COL9A1_integrin_a1b1_complex,Neural crest,COL9A1,integrin,0.329,0.029
AGM,发送,56,COL26A1_integrin_a11b1_complex,Neural crest,COL26A1,integrin,0.328,0.002
AGM,发送,57,COL5A1_integrin_a11b1_complex,Neural crest,COL5A1,integrin,0.324,0.004
AGM,发送,58,COL11A1_integrin_a1b1_complex,Neural crest,COL11A1,integrin,0.324,0.028
