邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Connective tissue,9,27,36,3.0559999999999996,17.333000000000002,20.389000000000003,0.3395555555555555,0.6419629629629631,0.5663611111111112
Dermomyotome,10,21,31,4.308,12.316,16.624000000000002,0.43079999999999996,0.5864761904761905,0.5362580645161291
Brain,24,24,48,7.759,8.59,16.349,0.3232916666666667,0.35791666666666666,0.34060416666666665
Neural crest,25,13,38,9.763,5.9620000000000015,15.725000000000001,0.39052,0.45861538461538476,0.41381578947368425
Mesenchyme,5,12,17,1.451,8.991,10.442,0.2902,0.74925,0.6142352941176471
AGM,9,8,17,2.2459999999999996,7.354,9.6,0.2495555555555555,0.91925,0.5647058823529412
Liver,9,3,12,6.468,2.0309999999999997,8.498999999999999,0.7186666666666667,0.6769999999999999,0.7082499999999999
Cavity,1,1,2,0.167,0.167,0.334,0.167,0.167,0.167
