邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Brain,164,164,328,55.27100000000003,55.27100000000003,110.54200000000006,0.337018292682927,0.337018292682927,0.337018292682927
Neural crest,164,111,275,54.01499999999997,47.62099999999998,101.63599999999995,0.3293597560975608,0.42901801801801787,0.3695854545454544
Brain_1_5_Target,28,150,178,10.825000000000001,59.287000000000035,70.11200000000004,0.38660714285714287,0.3952466666666669,0.3938876404494384
Mesenchyme,61,81,142,20.800000000000004,34.083000000000006,54.88300000000001,0.34098360655737714,0.42077777777777786,0.38650000000000007
Sclerotome,53,42,95,25.905999999999995,24.248,50.153999999999996,0.4887924528301886,0.5773333333333334,0.5279368421052631
Cavity,1,44,45,0.098,13.334999999999997,13.432999999999998,0.098,0.30306818181818174,0.29851111111111106
