邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,164,55.27100000000003,0.337018292682927,1.192,0.086
Neural crest,164,54.01499999999997,0.3293597560975608,1.167,0.096
Sclerotome,53,25.905999999999995,0.4887924528301886,1.319,0.137
Mesenchyme,61,20.800000000000004,0.34098360655737714,0.715,0.104
Brain_1_5_Target,28,10.825000000000001,0.38660714285714287,1.252,0.12
Cavity,1,0.098,0.098,0.098,0.098
