邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.097,0.003
Brain,发送,2,2arachidonoylglycerol_byDAGLB_CNR1,Brain,2arachidonoylglycerol,byDAGLB,0.904,0.039
Brain,发送,3,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.854,0.0
Brain,发送,4,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.804,0.0
Brain,发送,5,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.803,0.0
Brain,发送,6,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.71,0.0
Brain,发送,7,EFNB3_EPHA4,Brain,EFNB3,EPHA4,0.707,0.0
Brain,发送,8,AGRN_PTPRS,Brain,AGRN,PTPRS,0.695,0.0
Brain,发送,9,WNT7B_SFRP2,Brain,WNT7B,SFRP2,0.672,0.0
Brain,发送,10,DLL1_NOTCH1,Brain,DLL1,NOTCH1,0.666,0.0
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.097,0.003
Brain,接收,2,2arachidonoylglycerol_byDAGLB_CNR1,Brain,byDAGLB,2arachidonoylglycerol,0.904,0.039
Brain,接收,3,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.854,0.0
Brain,接收,4,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.804,0.0
Brain,接收,5,LRRC4B_PTPRF,Brain,PTPRF,LRRC4B,0.803,0.0
Brain,接收,6,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.71,0.0
Brain,接收,7,EFNB3_EPHA4,Brain,EPHA4,EFNB3,0.707,0.0
Brain,接收,8,AGRN_PTPRS,Brain,PTPRS,AGRN,0.695,0.0
Brain,接收,9,WNT7B_SFRP2,Brain,SFRP2,WNT7B,0.672,0.0
Brain,接收,10,DLL1_NOTCH1,Brain,NOTCH1,DLL1,0.666,0.0
Brain_1_17_Target,发送,1,NTN1_DCC,Brain,NTN1,DCC,0.905,0.0
Brain_1_17_Target,发送,2,CDH2_CDH2,Brain,CDH2,CDH2,0.792,0.0
Brain_1_17_Target,发送,3,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.765,0.0
Brain_1_17_Target,发送,4,DLL1_NOTCH1,Brain,DLL1,NOTCH1,0.75,0.0
Brain_1_17_Target,发送,5,WNT7B_SFRP2,Brain,WNT7B,SFRP2,0.727,0.0
Brain_1_17_Target,发送,6,JAM3_JAM3,Brain,JAM3,JAM3,0.723,0.0
Brain_1_17_Target,发送,7,EFNB3_EPHA4,Brain,EFNB3,EPHA4,0.715,0.019
Brain_1_17_Target,发送,8,WNT5B_SFRP2,Brain,WNT5B,SFRP2,0.714,0.0
Brain_1_17_Target,发送,9,WNT7A_SFRP2,Brain,WNT7A,SFRP2,0.7,0.0
Brain_1_17_Target,发送,10,WNT3A_SFRP2,Brain,WNT3A,SFRP2,0.69,0.0
Brain_1_17_Target,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.137,0.002
Brain_1_17_Target,接收,2,PTN_PTPRZ1,Brain,PTPRZ1,PTN,0.996,0.0
Brain_1_17_Target,接收,3,EFNB3_EPHA4,Brain,EPHA4,EFNB3,0.88,0.0
Brain_1_17_Target,接收,4,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.862,0.003
Brain_1_17_Target,接收,5,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.815,0.001
Brain_1_17_Target,接收,6,LRRC4B_PTPRF,Brain,PTPRF,LRRC4B,0.812,0.0
Brain_1_17_Target,接收,7,DLL1_NOTCH1,Brain,NOTCH1,DLL1,0.805,0.0
Brain_1_17_Target,接收,8,CDH2_CDH2,Brain,CDH2,CDH2,0.792,0.0
Brain_1_17_Target,接收,9,EFNB3_EPHB2,Brain,EPHB2,EFNB3,0.752,0.0
Brain_1_17_Target,接收,10,WNT3A_SFRP2,Brain,SFRP2,WNT3A,0.739,0.0
Cavity,接收,1,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.666,0.003
Cavity,接收,2,NTN1_DCC,Brain,DCC,NTN1,0.62,0.024
Cavity,接收,3,SLIT1_ROBO1,Brain,ROBO1,SLIT1,0.421,0.004
Cavity,接收,4,DKK2_LRP6,Brain,LRP6,DKK2,0.226,0.011
Mesenchyme,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.211,0.009
Mesenchyme,发送,2,FN1_integrin_aVb3_complex,Brain,FN1,integrin,0.649,0.037
Mesenchyme,发送,3,NRXN1_DAG1,Brain,NRXN1,DAG1,0.582,0.041
Mesenchyme,发送,4,NTN1_UNC5C,Brain,NTN1,UNC5C,0.573,0.019
Mesenchyme,发送,5,VEGFA_KDR,Brain,VEGFA,KDR,0.555,0.001
Mesenchyme,发送,6,DLL1_NOTCH2,Brain,DLL1,NOTCH2,0.516,0.04
Mesenchyme,发送,7,DLL3_NOTCH2,Brain,DLL3,NOTCH2,0.428,0.036
Mesenchyme,发送,8,LAMC1_integrin_aVb3_complex,Brain,LAMC1,integrin,0.368,0.003
Mesenchyme,发送,9,VEGFB_NRP1,Brain,VEGFB,NRP1,0.321,0.041
Mesenchyme,发送,10,VEGFA_NRP1,Brain,VEGFA,NRP1,0.303,0.046
Mesenchyme,接收,1,IGF2_IGF1R,Brain,IGF1R,IGF2,1.368,0.003
Mesenchyme,接收,2,IGF2_IGF2R,Brain,IGF2R,IGF2,1.273,0.007
Mesenchyme,接收,3,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.219,0.0
Mesenchyme,接收,4,DLK1_NOTCH1,Brain,NOTCH1,DLK1,1.109,0.0
Mesenchyme,接收,5,COL3A1_ADGRG1,Brain,ADGRG1,COL3A1,1.099,0.0
Mesenchyme,接收,6,COL3A1_integrin_a1b1_complex,Brain,integrin,COL3A1,0.882,0.0
Mesenchyme,接收,7,DLK1_NOTCH3,Brain,NOTCH3,DLK1,0.841,0.0
Mesenchyme,接收,8,DLK1_NOTCH2,Brain,NOTCH2,DLK1,0.833,0.0
Mesenchyme,接收,9,COL4A1_integrin_a1b1_complex,Brain,integrin,COL4A1,0.832,0.001
Mesenchyme,接收,10,COL18A1_integrin_a1b1_complex,Brain,integrin,COL18A1,0.788,0.034
Neural crest,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.179,0.0
Neural crest,发送,2,IGF2_IGF2R,Brain,IGF2,IGF2R,1.064,0.009
Neural crest,发送,3,EFNA5_EPHA7,Brain,EFNA5,EPHA7,0.843,0.0
Neural crest,发送,4,CADM1_CADM1,Brain,CADM1,CADM1,0.829,0.002
Neural crest,发送,5,FN1_integrin_aVb5_complex,Brain,FN1,integrin,0.745,0.003
Neural crest,发送,6,MPZL1_MPZL1,Brain,MPZL1,MPZL1,0.743,0.001
Neural crest,发送,7,Cholesterol_byDHCR24_RORA,Brain,Cholesterol,byDHCR24,0.71,0.0
Neural crest,发送,8,COL18A1_integrin_a1b1_complex,Brain,COL18A1,integrin,0.71,0.001
Neural crest,发送,9,EFNA2_EPHA7,Brain,EFNA2,EPHA7,0.697,0.0
Neural crest,发送,10,EFNA4_EPHA7,Brain,EFNA4,EPHA7,0.697,0.0
Neural crest,接收,1,IGF2_IGF1R,Brain,IGF1R,IGF2,1.696,0.0
Neural crest,接收,2,IGF2_IGF2R,Brain,IGF2R,IGF2,1.601,0.0
Neural crest,接收,3,COL3A1_ADGRG1,Brain,ADGRG1,COL3A1,1.323,0.0
Neural crest,接收,4,COL3A1_integrin_a1b1_complex,Brain,integrin,COL3A1,1.106,0.0
Neural crest,接收,5,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.013,0.045
Neural crest,接收,6,FLRT2_ADGRL3,Brain,ADGRL3,FLRT2,1.0,0.0
Neural crest,接收,7,COL4A1_integrin_a1b1_complex,Brain,integrin,COL4A1,0.983,0.0
Neural crest,接收,8,DLK1_NOTCH1,Brain,NOTCH1,DLK1,0.964,0.0
Neural crest,接收,9,2arachidonoylglycerol_byDAGLB_CNR1,Brain,byDAGLB,2arachidonoylglycerol,0.95,0.006
Neural crest,接收,10,FLRT2_ADGRL1,Brain,ADGRL1,FLRT2,0.937,0.0
Notochord,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.139,0.034
Notochord,发送,2,WNT5A_SFRP1,Brain,WNT5A,SFRP1,1.128,0.0
Notochord,发送,3,WNT7B_SFRP1,Brain,WNT7B,SFRP1,1.09,0.0
Notochord,发送,4,WNT5B_SFRP1,Brain,WNT5B,SFRP1,1.077,0.0
Notochord,发送,5,WNT7A_SFRP1,Brain,WNT7A,SFRP1,1.063,0.0
Notochord,发送,6,WNT3A_SFRP1,Brain,WNT3A,SFRP1,1.053,0.0
Notochord,发送,7,LRFN4_PTPRF,Brain,LRFN4,PTPRF,1.053,0.0
Notochord,发送,8,CADM1_NECTIN3,Brain,CADM1,NECTIN3,1.039,0.0
Notochord,发送,9,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,1.003,0.0
Notochord,发送,10,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,1.002,0.0
Notochord,接收,1,FGF2_FGFR2,Brain,FGFR2,FGF2,1.201,0.0
Notochord,接收,2,NTN1_DCC,Brain,DCC,NTN1,1.069,0.0
Notochord,接收,3,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.037,0.046
Notochord,接收,4,EFNB3_EPHA4,Brain,EPHA4,EFNB3,1.012,0.0
Notochord,接收,5,SLIT2_ROBO1,Brain,ROBO1,SLIT2,0.893,0.0
Notochord,接收,6,EFNB3_EPHB2,Brain,EPHB2,EFNB3,0.884,0.0
Notochord,接收,7,FN1_integrin_aVb1_complex,Brain,integrin,FN1,0.872,0.001
Notochord,接收,8,CDH2_CDH2,Brain,CDH2,CDH2,0.85,0.0
Notochord,接收,9,NTN1_UNC5C,Brain,UNC5C,NTN1,0.84,0.0
Notochord,接收,10,SHH_PTCH_GAS1_transmembrane_receptor,Brain,PTCH,SHH,0.81,0.0
Sclerotome,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.332,0.004
Sclerotome,发送,2,CADM1_CADM1,Brain,CADM1,CADM1,1.25,0.0
Sclerotome,发送,3,CDH6_CDH6,Brain,CDH6,CDH6,1.238,0.0
Sclerotome,发送,4,2arachidonoylglycerol_byDAGLB_CNR1,Brain,2arachidonoylglycerol,byDAGLB,1.014,0.007
Sclerotome,发送,5,SLIT2_ROBO1,Brain,SLIT2,ROBO1,0.727,0.02
Sclerotome,发送,6,WNT5A_ROR1,Brain,WNT5A,ROR1,0.631,0.0
Sclerotome,发送,7,NECTIN1_NECTIN3,Brain,NECTIN1,NECTIN3,0.629,0.037
Sclerotome,发送,8,NTN1_UNC5C,Brain,NTN1,UNC5C,0.616,0.041
Sclerotome,发送,9,LAMC1_integrin_a6b1_complex,Brain,LAMC1,integrin,0.557,0.024
Sclerotome,发送,10,EFNB3_EPHB3,Brain,EFNB3,EPHB3,0.551,0.027
Sclerotome,接收,1,COL3A1_ADGRG1,Brain,ADGRG1,COL3A1,1.259,0.0
Sclerotome,接收,2,CADM1_CADM1,Brain,CADM1,CADM1,1.25,0.0
Sclerotome,接收,3,CDH6_CDH6,Brain,CDH6,CDH6,1.238,0.0
Sclerotome,接收,4,CADM1_NECTIN3,Brain,NECTIN3,CADM1,1.201,0.0
Sclerotome,接收,5,COL3A1_integrin_a1b1_complex,Brain,integrin,COL3A1,1.043,0.0
Sclerotome,接收,6,DLK1_NOTCH1,Brain,NOTCH1,DLK1,0.954,0.012
Sclerotome,接收,7,COL4A1_integrin_a1b1_complex,Brain,integrin,COL4A1,0.934,0.002
Sclerotome,接收,8,COL18A1_integrin_a1b1_complex,Brain,integrin,COL18A1,0.904,0.016
Sclerotome,接收,9,FN1_integrin_a3b1_complex,Brain,integrin,FN1,0.833,0.036
Sclerotome,接收,10,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.761,0.031
