cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,target,98,142.8,208.5,0.0,0.0
Cavity,single_cluster,82,136.4,218.2,11.6,11.58
Mesenchyme,single_cluster,22,154.6,192.8,19.6,2.75
Neural crest,single_cluster,146,143.0,193.5,15.0,8.02
Notochord,single_cluster,56,127.8,207.0,15.1,5.37
Sclerotome,single_cluster,10,150.2,192.7,17.4,1.84
