邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,140,48.70400000000001,0.34788571428571435,1.179,0.102
Notochord,76,35.18399999999999,0.4629473684210525,1.139,0.123
Brain,78,30.747,0.3941923076923077,1.097,0.107
Brain_1_17_Target,46,20.924,0.4548695652173913,0.905,0.103
Sclerotome,36,16.769000000000002,0.4658055555555556,1.332,0.135
Mesenchyme,27,8.666000000000002,0.32096296296296306,1.211,0.122
Cavity,0,0.0,0.0,0.0,0.0
