邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.497,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.35,0.0
Brain,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.176,0.0
Brain,发送,4,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.06,0.0
Brain,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.97,0.0
Brain,发送,6,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.962,0.0
Brain,发送,7,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.858,0.0
Brain,发送,8,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.803,0.0
Brain,发送,9,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.799,0.0
Brain,发送,10,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.796,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.172,0.0
Brain,接收,2,CADM1_CADM1,Neural crest,CADM1,CADM1,0.78,0.0
Brain,接收,3,CDH2_CDH2,Neural crest,CDH2,CDH2,0.694,0.037
Brain,接收,4,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.693,0.002
Brain,接收,5,Cholesterol_byDHCR24_RORA,Neural crest,byDHCR24,Cholesterol,0.65,0.004
Brain,接收,6,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.625,0.0
Brain,接收,7,TENM3_ADGRL1,Neural crest,ADGRL1,TENM3,0.517,0.0
Brain,接收,8,TENM3_ADGRL3,Neural crest,ADGRL3,TENM3,0.515,0.005
Brain,接收,9,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.492,0.0
Brain,接收,10,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.483,0.0
