邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,124,58.76000000000001,0.4738709677419356,1.608,0.14
Neural crest,144,54.396999999999984,0.37775694444444435,1.465,0.098
Brain,127,54.18500000000001,0.4266535433070867,1.497,0.12
Neural crest_1_56_Target,78,38.602999999999994,0.4949102564102563,1.81,0.109
Branchial arch,78,34.86100000000001,0.44693589743589757,1.728,0.17
Sclerotome,15,9.558000000000002,0.6372000000000001,1.296,0.445
Cavity,11,6.664,0.6058181818181818,1.329,0.112
