邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
AGM,112,36.782000000000025,0.3284107142857145,1.146,0.142
Connective tissue,80,30.56200000000001,0.3820250000000001,1.803,0.113
Heart,72,29.538999999999994,0.4102638888888888,2.327,0.099
AGM_1_121_Target,62,26.372999999999998,0.42537096774193545,1.729,0.098
Dermomyotome,69,26.051,0.37755072463768113,1.139,0.153
Liver,60,25.135,0.4189166666666667,1.874,0.106
Mesenchyme,34,18.923,0.5565588235294117,1.44,0.192
Cavity,5,2.384,0.4768,0.527,0.327
