邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,FGF10_FGFR2,AGM,FGF10,FGFR2,1.146,0.0
AGM,发送,2,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.839,0.0
AGM,发送,3,CADM1_CADM1,AGM,CADM1,CADM1,0.68,0.023
AGM,发送,4,SLIT2_ROBO1,AGM,SLIT2,ROBO1,0.602,0.0
AGM,发送,5,FLRT3_ADGRL2,AGM,FLRT3,ADGRL2,0.587,0.0
AGM,发送,6,LRFN4_PTPRF,AGM,LRFN4,PTPRF,0.584,0.005
AGM,发送,7,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,atRetinoicAcid,byALDH1A2,0.578,0.0
AGM,发送,8,TENM3_ADGRL2,AGM,TENM3,ADGRL2,0.575,0.0
AGM,发送,9,TENM4_ADGRL2,AGM,TENM4,ADGRL2,0.568,0.0
AGM,发送,10,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,atRetinoicAcid,byALDH1A2,0.558,0.0
AGM,接收,1,FGF10_FGFR2,AGM,FGFR2,FGF10,1.146,0.0
AGM,接收,2,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.839,0.0
AGM,接收,3,CADM1_CADM1,AGM,CADM1,CADM1,0.68,0.023
AGM,接收,4,SLIT2_ROBO1,AGM,ROBO1,SLIT2,0.602,0.0
AGM,接收,5,FLRT3_ADGRL2,AGM,ADGRL2,FLRT3,0.587,0.0
AGM,接收,6,LRFN4_PTPRF,AGM,PTPRF,LRFN4,0.584,0.005
AGM,接收,7,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,byALDH1A2,atRetinoicAcid,0.578,0.0
AGM,接收,8,TENM3_ADGRL2,AGM,ADGRL2,TENM3,0.575,0.0
AGM,接收,9,TENM4_ADGRL2,AGM,ADGRL2,TENM4,0.568,0.0
AGM,接收,10,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,byALDH1A2,atRetinoicAcid,0.558,0.0
AGM_1_121_Target,发送,1,IGF2_IGF1R,AGM,IGF2,IGF1R,1.729,0.03
AGM_1_121_Target,发送,2,MDK_ALK,AGM,MDK,ALK,1.327,0.0
AGM_1_121_Target,发送,3,COL3A1_integrin_a2b1_complex,AGM,COL3A1,integrin,0.848,0.03
AGM_1_121_Target,发送,4,atRetinoicAcid_byALDH1A2_RAreceptor_RXRA,AGM,atRetinoicAcid,byALDH1A2,0.655,0.0
AGM_1_121_Target,发送,5,PDGFC_PDGFRA,AGM,PDGFC,PDGFRA,0.652,0.04
AGM_1_121_Target,发送,6,EFNA5_EPHA7,AGM,EFNA5,EPHA7,0.644,0.006
AGM_1_121_Target,发送,7,NCAM1_FGFR1,AGM,NCAM1,FGFR1,0.624,0.02
AGM_1_121_Target,发送,8,IGF1_IGF1R,AGM,IGF1,IGF1R,0.616,0.017
AGM_1_121_Target,发送,9,IGF1_IGF1R_enhancerComGPC3,AGM,IGF1,IGF1R,0.616,0.017
AGM_1_121_Target,发送,10,COL18A1_integrin_a2b1_complex,AGM,COL18A1,integrin,0.604,0.042
AGM_1_121_Target,接收,1,FGF10_FGFR2,AGM,FGFR2,FGF10,1.162,0.035
AGM_1_121_Target,接收,2,TENM3_ADGRL2,AGM,ADGRL2,TENM3,0.811,0.003
AGM_1_121_Target,接收,3,SLIT2_ROBO1,AGM,ROBO1,SLIT2,0.67,0.016
AGM_1_121_Target,接收,4,PDGFC_PDGFRA,AGM,PDGFRA,PDGFC,0.655,0.035
AGM_1_121_Target,接收,5,TENM3_ADGRL1,AGM,ADGRL1,TENM3,0.627,0.004
AGM_1_121_Target,接收,6,TENM3_ADGRL3,AGM,ADGRL3,TENM3,0.624,0.003
AGM_1_121_Target,接收,7,WNT5A_SFRP1,AGM,SFRP1,WNT5A,0.616,0.004
AGM_1_121_Target,接收,8,PTPRD_IL1RAPL1,AGM,IL1RAPL1,PTPRD,0.589,0.012
AGM_1_121_Target,接收,9,LRFN5_PTPRF,AGM,PTPRF,LRFN5,0.549,0.04
AGM_1_121_Target,接收,10,SLIT2_ROBO2,AGM,ROBO2,SLIT2,0.487,0.047
Cavity,发送,1,atRetinoicAcid_byALDH1A2_RAreceptor_RXRA,AGM,atRetinoicAcid,byALDH1A2,0.527,0.0
Cavity,发送,2,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,atRetinoicAcid,byALDH1A2,0.518,0.0
Cavity,发送,3,atRetinoicAcid_byALDH1A2_RAreceptor_RARA_RXRA,AGM,atRetinoicAcid,byALDH1A2,0.506,0.0
Cavity,发送,4,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,atRetinoicAcid,byALDH1A2,0.506,0.0
Cavity,发送,5,TENM4_ADGRL3,AGM,TENM4,ADGRL3,0.327,0.024
Cavity,接收,1,COL1A1_integrin_a1b1_complex,AGM,integrin,COL1A1,0.629,0.006
Cavity,接收,2,COL1A1_integrin_a11b1_complex,AGM,integrin,COL1A1,0.618,0.014
Cavity,接收,3,NPPA_NPR1,AGM,NPR1,NPPA,0.488,0.0
