cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,572,137.5,213.8,2.4,19.53
Brain,target,68,140.0,214.2,0.0,0.0
Branchial arch,single_cluster,11,122.7,203.8,20.1,3.67
Cavity,single_cluster,196,129.9,226.5,15.9,15.22
Neural crest,single_cluster,67,137.5,198.3,16.2,10.75
Notochord,single_cluster,106,125.0,208.8,16.0,6.74
Sclerotome,single_cluster,2,149.5,194.0,22.4,1.0
