邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,202,64.08000000000001,0.3172277227722773,1.126,0.094
Neural crest,163,58.29799999999999,0.3576564417177913,1.183,0.117
Sclerotome,67,28.629,0.4272985074626866,1.326,0.129
Mesenchyme,56,18.853,0.3366607142857143,0.652,0.109
Brain_1_6_Target,22,7.165000000000001,0.32568181818181824,0.595,0.134
Cavity,0,0.0,0.0,0.0,0.0
