邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.979,0.0
AGM,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.748,0.0
AGM,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.017,0.0
AGM,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.991,0.0
AGM,发送,5,FN1_integrin_a8b1_complex,Neural crest,FN1,integrin,0.933,0.0
AGM,发送,6,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.897,0.0
AGM,发送,7,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.87,0.0
AGM,发送,8,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.846,0.0
AGM,发送,9,COL18A1_integrin_a11b1_complex,Neural crest,COL18A1,integrin,0.82,0.001
AGM,发送,10,TENM3_ADGRL2,Neural crest,TENM3,ADGRL2,0.798,0.0
AGM,接收,1,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,0.978,0.001
AGM,接收,2,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,0.978,0.012
AGM,接收,3,COL3A1_integrin_a1b1_complex,Neural crest,integrin,COL3A1,0.898,0.004
AGM,接收,4,FN1_integrin_a4b1_complex,Neural crest,integrin,FN1,0.887,0.002
AGM,接收,5,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,0.858,0.01
AGM,接收,6,FN1_integrin_a11b1_complex,Neural crest,integrin,FN1,0.851,0.012
AGM,接收,7,FN1_integrin_a8b1_complex,Neural crest,integrin,FN1,0.829,0.037
AGM,接收,8,PDGFC_PDGFRA,Neural crest,PDGFRA,PDGFC,0.728,0.0
AGM,接收,9,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.723,0.0
AGM,接收,10,WNT5A_SFRP1,Neural crest,SFRP1,WNT5A,0.654,0.001
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.776,0.0
Brain,发送,2,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.267,0.0
Brain,发送,3,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.154,0.004
Brain,发送,4,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,1.13,0.0
Brain,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.001,0.0
Brain,发送,6,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.988,0.0
Brain,发送,7,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.881,0.0
Brain,发送,8,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.868,0.0
Brain,发送,9,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,0.862,0.003
Brain,发送,10,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.83,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.176,0.0
