cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,76,134.2,180.6,17.1,5.62
Brain,single_cluster,204,138.8,204.2,9.3,9.46
Branchial arch,single_cluster,181,122.7,196.5,9.6,9.8
Cavity,single_cluster,34,132.9,188.1,9.5,17.83
Heart,single_cluster,38,124.5,189.1,11.6,4.33
Liver,single_cluster,10,131.0,183.5,14.1,4.77
Neural crest,target,53,132.3,197.6,0.0,0.0
Notochord,single_cluster,111,124.7,208.6,13.4,6.79
Sclerotome,single_cluster,56,145.4,179.7,22.1,4.78
