邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,19,16.412,0.8637894736842104,1.492,0.32
Heart,25,15.780999999999999,0.6312399999999999,1.915,0.17
Branchial arch,12,10.744,0.8953333333333333,1.635,0.21
Sclerotome,13,10.244,0.788,1.586,0.445
Neural crest,5,3.5650000000000004,0.7130000000000001,0.809,0.374
Mesenchyme,3,1.267,0.4223333333333333,0.483,0.336
Cavity_1_43_Target,3,1.1219999999999999,0.37399999999999994,0.374,0.374
Brain,0,0.0,0.0,0.0,0.0
