邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,12,7.563000000000001,0.6302500000000001,1.512,0.411
Notochord,5,3.1090000000000004,0.6218000000000001,0.995,0.186
Sclerotome,3,2.233,0.7443333333333334,1.133,0.466
Mesenchyme,6,1.797,0.2995,0.412,0.224
Branchial arch,4,1.213,0.30325,0.402,0.167
Brain,2,0.64,0.32,0.379,0.261
Neural crest,1,0.348,0.348,0.348,0.348
Cavity_1_43_Target,0,0.0,0.0,0.0,0.0
