邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Branchial arch,24,9.352999999999998,0.38970833333333327,0.627,0.158
Heart,19,6.919000000000001,0.3641578947368422,0.724,0.11
Connective tissue,8,3.4139999999999997,0.42674999999999996,0.535,0.187
Mesenchyme,10,3.329,0.33290000000000003,0.67,0.143
Liver,8,3.202,0.40025,0.54,0.079
Cavity_1_84_Target,8,3.077,0.384625,0.66,0.171
Dermomyotome,5,1.704,0.3408,0.741,0.152
AGM,5,1.5479999999999998,0.3096,0.462,0.211
Cavity,1,0.181,0.181,0.181,0.181
