cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,54,110.8,168.2,19.9,21.97
Branchial arch,single_cluster,42,128.4,189.6,45.4,5.35
Cavity,target,9,91.4,163.2,0.0,0.0
Connective tissue,single_cluster,159,90.5,159.1,4.3,8.93
Dermomyotome,single_cluster,59,95.6,154.9,9.2,5.44
Heart,single_cluster,257,118.0,183.7,33.6,10.46
Liver,single_cluster,8,130.9,184.8,44.9,3.96
Mesenchyme,single_cluster,25,85.1,164.7,6.5,6.83
