邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,WNT2_SFRP1,Cavity,WNT2,SFRP1,0.462,0.041
AGM,发送,2,EFNA4_EPHA3,Cavity,EFNA4,EPHA3,0.361,0.012
AGM,发送,3,THBS1_integrin_a3b1_complex,Cavity,THBS1,integrin,0.263,0.015
AGM,发送,4,integrin_aVb3_complex_ADGRA2,Cavity,integrin,aVb3,0.251,0.0
AGM,发送,5,DKK2_LRP6,Cavity,DKK2,LRP6,0.211,0.023
AGM,接收,1,Cholesterol_byDHCR24_RORA,Cavity,byDHCR24,Cholesterol,0.508,0.047
AGM,接收,2,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Cavity,byALDH1A2,atRetinoicAcid,0.487,0.0
AGM,接收,3,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.383,0.022
AGM,接收,4,JAG1_NOTCH2,Cavity,NOTCH2,JAG1,0.309,0.037
AGM,接收,5,JAG1_NOTCH1,Cavity,NOTCH1,JAG1,0.307,0.025
AGM,接收,6,MMP2_integrin_aVb3_complex,Cavity,integrin,MMP2,0.304,0.002
AGM,接收,7,WNT5A_SFRP2,Cavity,SFRP2,WNT5A,0.295,0.023
AGM,接收,8,WNT5A_FZD5_LRP6,Cavity,FZD5,WNT5A,0.292,0.002
AGM,接收,9,WNT5A_FZD5_LRP5,Cavity,FZD5,WNT5A,0.287,0.002
AGM,接收,10,RSPO2_LGR4,Cavity,LGR4,RSPO2,0.271,0.001
Branchial arch,发送,1,NPPA_NPR1,Cavity,NPPA,NPR1,0.627,0.0
Branchial arch,发送,2,IGF1_IGF1R,Cavity,IGF1,IGF1R,0.607,0.0
Branchial arch,发送,3,IGF1_IGF1R_enhancerComGPC3,Cavity,IGF1,IGF1R,0.607,0.0
Branchial arch,发送,4,BMP4_BMPR1A_BMPR2,Cavity,BMP4,BMPR1A,0.554,0.037
Branchial arch,发送,5,TENM3_ADGRL2,Cavity,TENM3,ADGRL2,0.539,0.025
Branchial arch,发送,6,TENM4_ADGRL2,Cavity,TENM4,ADGRL2,0.536,0.002
Branchial arch,发送,7,FLRT3_ADGRL2,Cavity,FLRT3,ADGRL2,0.536,0.026
Branchial arch,发送,8,NCAM1_AGRN,Cavity,NCAM1,AGRN,0.48,0.047
Branchial arch,发送,9,NLGN1_NRXN3,Cavity,NLGN1,NRXN3,0.436,0.0
