邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Branchial arch,24,35,59,9.352999999999998,14.401,23.753999999999998,0.38970833333333327,0.41145714285714285,0.4026101694915254
Heart,19,32,51,6.919000000000001,14.094,21.013,0.3641578947368422,0.4404375,0.4120196078431373
Connective tissue,8,38,46,3.4139999999999997,13.948,17.362000000000002,0.42674999999999996,0.36705263157894735,0.3774347826086957
Mesenchyme,10,44,54,3.329,13.430000000000001,16.759,0.33290000000000003,0.30522727272727274,0.3103518518518519
Liver,8,30,38,3.202,8.223000000000003,11.425000000000002,0.40025,0.27410000000000007,0.3006578947368422
Dermomyotome,5,20,25,1.704,8.506,10.21,0.3408,0.4253,0.40840000000000004
Cavity_1_84_Target,8,6,14,3.077,5.83,8.907,0.384625,0.9716666666666667,0.6362142857142857
AGM,5,12,17,1.5479999999999998,3.7279999999999998,5.276,0.3096,0.31066666666666665,0.31035294117647055
Cavity,1,1,2,0.181,0.181,0.362,0.181,0.181,0.181
