邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,151,66.97699999999999,0.4435562913907284,1.667,0.112
Sclerotome_1_100_Target,102,47.53500000000002,0.4660294117647061,1.156,0.138
Brain,86,40.48799999999999,0.4707906976744185,1.255,0.101
Sclerotome,87,37.278999999999996,0.4284942528735632,1.126,0.089
AGM,64,34.286,0.53571875,1.071,0.121
Dermomyotome,65,33.07599999999999,0.5088615384615384,1.159,0.095
Mesenchyme,43,21.666000000000004,0.5038604651162791,1.097,0.113
Cavity,12,8.113,0.6760833333333333,1.076,0.236
