邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Neural crest,151,117,268,66.97699999999999,49.31199999999999,116.28899999999999,0.4435562913907284,0.4214700854700854,0.43391417910447755
Sclerotome_1_100_Target,102,89,191,47.53500000000002,39.891999999999996,87.42700000000002,0.4660294117647061,0.44822471910112355,0.4577329842931938
Dermomyotome,65,90,155,33.07599999999999,42.40299999999999,75.47899999999998,0.5088615384615384,0.47114444444444437,0.48696129032258056
Sclerotome,87,87,174,37.278999999999996,37.278999999999996,74.55799999999999,0.4284942528735632,0.4284942528735632,0.4284942528735632
AGM,64,82,146,34.286,31.315999999999995,65.602,0.53571875,0.3819024390243902,0.4493287671232877
Brain,86,83,169,40.48799999999999,25.074,65.562,0.4707906976744185,0.3020963855421687,0.3879408284023669
Mesenchyme,43,50,93,21.666000000000004,22.958,44.624,0.5038604651162791,0.45915999999999996,0.47982795698924735
Cavity,12,0,12,8.113,0.0,8.113,0.6760833333333333,0.0,0.6760833333333333
