邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,2arachidonoylglycerol_byDAGLB_CNR1,Sclerotome,2arachidonoylglycerol,byDAGLB,1.071,0.0
AGM,发送,2,TENM3_ADGRL2,Sclerotome,TENM3,ADGRL2,1.065,0.0
AGM,发送,3,COL3A1_integrin_a1b1_complex,Sclerotome,COL3A1,integrin,1.041,0.05
AGM,发送,4,DLK1_NOTCH1,Sclerotome,DLK1,NOTCH1,1.041,0.01
AGM,发送,5,COL3A1_integrin_a11b1_complex,Sclerotome,COL3A1,integrin,1.014,0.023
AGM,发送,6,DLK1_NOTCH2,Sclerotome,DLK1,NOTCH2,1.008,0.033
AGM,发送,7,FN1_integrin_a8b1_complex,Sclerotome,FN1,integrin,0.985,0.0
AGM,发送,8,FN1_integrin_aVb1_complex,Sclerotome,FN1,integrin,0.966,0.0
AGM,发送,9,DLK1_NOTCH3,Sclerotome,DLK1,NOTCH3,0.956,0.0
AGM,发送,10,FN1_integrin_a4b1_complex,Sclerotome,FN1,integrin,0.953,0.0
AGM,接收,1,IGF2_IGF1R,Sclerotome,IGF1R,IGF2,1.595,0.035
AGM,接收,2,PPIA_BSG,Sclerotome,BSG,PPIA,1.136,0.001
AGM,接收,3,FN1_integrin_aVb1_complex,Sclerotome,integrin,FN1,0.939,0.018
AGM,接收,4,FN1_integrin_aVb5_complex,Sclerotome,integrin,FN1,0.939,0.012
AGM,接收,5,FN1_integrin_a8b1_complex,Sclerotome,integrin,FN1,0.882,0.002
AGM,接收,6,FN1_integrin_a4b1_complex,Sclerotome,integrin,FN1,0.859,0.042
AGM,接收,7,FN1_integrin_a3b1_complex,Sclerotome,integrin,FN1,0.852,0.005
AGM,接收,8,PDGFC_PDGFRA,Sclerotome,PDGFRA,PDGFC,0.77,0.001
AGM,接收,9,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Sclerotome,byALDH1A2,atRetinoicAcid,0.667,0.0
AGM,接收,10,SLIT2_ROBO1,Sclerotome,ROBO1,SLIT2,0.622,0.003
Brain,发送,1,COL3A1_ADGRG1,Sclerotome,COL3A1,ADGRG1,1.255,0.0
Brain,发送,2,MDK_PTPRZ1,Sclerotome,MDK,PTPRZ1,1.22,0.0
Brain,发送,3,DLK1_NOTCH1,Sclerotome,DLK1,NOTCH1,1.197,0.0
Brain,发送,4,COL3A1_integrin_a1b1_complex,Sclerotome,COL3A1,integrin,1.088,0.0
Brain,发送,5,DLK1_NOTCH2,Sclerotome,DLK1,NOTCH2,1.055,0.0
Brain,发送,6,2arachidonoylglycerol_byDAGLB_CNR1,Sclerotome,2arachidonoylglycerol,byDAGLB,1.037,0.0
Brain,发送,7,DLK1_NOTCH3,Sclerotome,DLK1,NOTCH3,1.027,0.0
Brain,发送,8,COL3A1_integrin_a11b1_complex,Sclerotome,COL3A1,integrin,1.01,0.02
Brain,发送,9,FN1_integrin_aVb1_complex,Sclerotome,FN1,integrin,0.949,0.0
Brain,发送,10,FN1_integrin_aVb5_complex,Sclerotome,FN1,integrin,0.931,0.001
Brain,接收,1,PPIA_BSG,Sclerotome,BSG,PPIA,1.117,0.005
Brain,接收,2,AGRN_PTPRS,Sclerotome,PTPRS,AGRN,0.687,0.001
Brain,接收,3,CDH2_CDH2,Sclerotome,CDH2,CDH2,0.598,0.003
Brain,接收,4,LRFN4_PTPRD,Sclerotome,PTPRD,LRFN4,0.565,0.0
Brain,接收,5,SLIT2_ROBO1,Sclerotome,ROBO1,SLIT2,0.564,0.023
Brain,接收,6,SLIT2_ROBO2,Sclerotome,ROBO2,SLIT2,0.542,0.0
Brain,接收,7,JAM3_JAM3,Sclerotome,JAM3,JAM3,0.535,0.0
Brain,接收,8,VEGFA_NRP2,Sclerotome,NRP2,VEGFA,0.534,0.0
Brain,接收,9,PDGFA_PDGFRA,Sclerotome,PDGFRA,PDGFA,0.477,0.001
Brain,接收,10,DLL1_NOTCH1,Sclerotome,NOTCH1,DLL1,0.459,0.0
Cavity,发送,1,COL3A1_integrin_a1b1_complex,Sclerotome,COL3A1,integrin,1.076,0.015
Cavity,发送,2,FN1_integrin_aVb1_complex,Sclerotome,FN1,integrin,0.908,0.04
Cavity,发送,3,FN1_integrin_a4b1_complex,Sclerotome,FN1,integrin,0.903,0.002
Cavity,发送,4,DLK1_NOTCH3,Sclerotome,DLK1,NOTCH3,0.903,0.027
Cavity,发送,5,FN1_integrin_aVb5_complex,Sclerotome,FN1,integrin,0.88,0.036
Cavity,发送,6,FN1_integrin_a8b1_complex,Sclerotome,FN1,integrin,0.856,0.0
Cavity,发送,7,TENM3_ADGRL1,Sclerotome,TENM3,ADGRL1,0.682,0.0
Cavity,发送,8,COL26A1_integrin_a1b1_complex,Sclerotome,COL26A1,integrin,0.551,0.005
Cavity,发送,9,PTPRD_IL1RAP,Sclerotome,PTPRD,IL1RAP,0.477,0.027
Cavity,发送,10,Glutamate_byGLS_and_SLC1A3_GRM7,Sclerotome,Glutamate,byGLS,0.351,0.041
Dermomyotome,发送,1,DLK1_NOTCH2,Sclerotome,DLK1,NOTCH2,1.159,0.0
Dermomyotome,发送,2,COL3A1_integrin_a11b1_complex,Sclerotome,COL3A1,integrin,1.029,0.014
Dermomyotome,发送,3,DLK1_NOTCH3,Sclerotome,DLK1,NOTCH3,1.029,0.0
Dermomyotome,发送,4,DLK1_NOTCH1,Sclerotome,DLK1,NOTCH1,1.019,0.036
Dermomyotome,发送,5,CADM1_CADM1,Sclerotome,CADM1,CADM1,0.987,0.0
Dermomyotome,发送,6,FN1_integrin_a3b1_complex,Sclerotome,FN1,integrin,0.985,0.0
Dermomyotome,发送,7,FN1_integrin_aVb1_complex,Sclerotome,FN1,integrin,0.959,0.001
Dermomyotome,发送,8,FN1_integrin_aVb5_complex,Sclerotome,FN1,integrin,0.959,0.0
Dermomyotome,发送,9,FN1_integrin_a4b1_complex,Sclerotome,FN1,integrin,0.954,0.0
Dermomyotome,发送,10,TENM3_ADGRL2,Sclerotome,TENM3,ADGRL2,0.944,0.0
Dermomyotome,接收,1,IGF2_IGF2R,Sclerotome,IGF2R,IGF2,1.899,0.0
Dermomyotome,接收,2,IGF2_IGF1R,Sclerotome,IGF1R,IGF2,1.829,0.0
Dermomyotome,接收,3,PPIA_BSG,Sclerotome,BSG,PPIA,1.222,0.0
Dermomyotome,接收,4,DLK1_NOTCH1,Sclerotome,NOTCH1,DLK1,1.194,0.0
Dermomyotome,接收,5,DLK1_NOTCH2,Sclerotome,NOTCH2,DLK1,1.19,0.0
Dermomyotome,接收,6,DLK1_NOTCH3,Sclerotome,NOTCH3,DLK1,1.079,0.0
Dermomyotome,接收,7,PDGFC_PDGFRA,Sclerotome,PDGFRA,PDGFC,1.05,0.0
Dermomyotome,接收,8,CADM1_CADM1,Sclerotome,CADM1,CADM1,0.987,0.0
Dermomyotome,接收,9,CADM1_NECTIN3,Sclerotome,NECTIN3,CADM1,0.969,0.0
Dermomyotome,接收,10,NCAM1_FGFR1,Sclerotome,FGFR1,NCAM1,0.726,0.0
Mesenchyme,发送,1,DLK1_NOTCH2,Sclerotome,DLK1,NOTCH2,1.097,0.0
Mesenchyme,发送,2,DLK1_NOTCH1,Sclerotome,DLK1,NOTCH1,1.03,0.0
Mesenchyme,发送,3,COL3A1_integrin_a11b1_complex,Sclerotome,COL3A1,integrin,1.023,0.003
Mesenchyme,发送,4,COL3A1_ADGRG1,Sclerotome,COL3A1,ADGRG1,1.014,0.029
Mesenchyme,发送,5,DLK1_NOTCH3,Sclerotome,DLK1,NOTCH3,0.997,0.0
Mesenchyme,发送,6,FN1_integrin_aVb1_complex,Sclerotome,FN1,integrin,0.945,0.0
Mesenchyme,发送,7,FN1_integrin_aVb5_complex,Sclerotome,FN1,integrin,0.945,0.0
Mesenchyme,发送,8,FN1_integrin_a4b1_complex,Sclerotome,FN1,integrin,0.888,0.0
Mesenchyme,发送,9,FN1_integrin_a3b1_complex,Sclerotome,FN1,integrin,0.875,0.0
Mesenchyme,发送,10,FN1_integrin_a11b1_complex,Sclerotome,FN1,integrin,0.871,0.0
Mesenchyme,接收,1,IGF2_IGF1R,Sclerotome,IGF1R,IGF2,1.568,0.039
Mesenchyme,接收,2,DLK1_NOTCH1,Sclerotome,NOTCH1,DLK1,1.175,0.0
Mesenchyme,接收,3,DLK1_NOTCH2,Sclerotome,NOTCH2,DLK1,1.17,0.0
Mesenchyme,接收,4,PPIA_BSG,Sclerotome,BSG,PPIA,1.137,0.0
Mesenchyme,接收,5,DLK1_NOTCH3,Sclerotome,NOTCH3,DLK1,1.06,0.0
Mesenchyme,接收,6,PDGFC_PDGFRA,Sclerotome,PDGFRA,PDGFC,0.758,0.0
Mesenchyme,接收,7,CADM1_NECTIN3,Sclerotome,NECTIN3,CADM1,0.716,0.04
Mesenchyme,接收,8,NECTIN2_NECTIN3,Sclerotome,NECTIN3,NECTIN2,0.638,0.019
Mesenchyme,接收,9,PDGFA_PDGFRA,Sclerotome,PDGFRA,PDGFA,0.589,0.0
Mesenchyme,接收,10,IGF1_IGF1R_enhancerComGPC3,Sclerotome,IGF1R,IGF1,0.518,0.01
Neural crest,发送,1,IGF2_IGF2R,Sclerotome,IGF2,IGF2R,1.667,0.029
Neural crest,发送,2,DLK1_NOTCH2,Sclerotome,DLK1,NOTCH2,1.166,0.0
Neural crest,发送,3,DLK1_NOTCH1,Sclerotome,DLK1,NOTCH1,1.127,0.0
Neural crest,发送,4,COL3A1_integrin_a1b1_complex,Sclerotome,COL3A1,integrin,1.126,0.0
Neural crest,发送,5,COL3A1_integrin_a11b1_complex,Sclerotome,COL3A1,integrin,1.071,0.0
Neural crest,发送,6,FN1_integrin_aVb1_complex,Sclerotome,FN1,integrin,1.014,0.0
Neural crest,发送,7,FN1_integrin_aVb5_complex,Sclerotome,FN1,integrin,1.014,0.0
Neural crest,发送,8,COL3A1_ADGRG1,Sclerotome,COL3A1,ADGRG1,1.012,0.024
Neural crest,发送,9,DLK1_NOTCH3,Sclerotome,DLK1,NOTCH3,1.004,0.0
Neural crest,发送,10,TENM3_ADGRL2,Sclerotome,TENM3,ADGRL2,0.963,0.0
Neural crest,接收,1,IGF2_IGF2R,Sclerotome,IGF2R,IGF2,1.811,0.0
Neural crest,接收,2,IGF2_IGF1R,Sclerotome,IGF1R,IGF2,1.741,0.0
Neural crest,接收,3,MPZL1_MPZL1,Sclerotome,MPZL1,MPZL1,0.894,0.01
Neural crest,接收,4,COL4A1_ADGRG6,Sclerotome,ADGRG6,COL4A1,0.885,0.0
Neural crest,接收,5,FLRT2_ADGRL1,Sclerotome,ADGRL1,FLRT2,0.883,0.0
Neural crest,接收,6,FLRT2_ADGRL3,Sclerotome,ADGRL3,FLRT2,0.879,0.0
Neural crest,接收,7,FN1_integrin_aVb5_complex,Sclerotome,integrin,FN1,0.867,0.031
Neural crest,接收,8,FN1_integrin_a8b1_complex,Sclerotome,integrin,FN1,0.81,0.0
Neural crest,接收,9,FN1_integrin_a3b1_complex,Sclerotome,integrin,FN1,0.78,0.012
Neural crest,接收,10,PDGFC_PDGFRA,Sclerotome,PDGFRA,PDGFC,0.704,0.005
Sclerotome,发送,1,DLK1_NOTCH1,Sclerotome,DLK1,NOTCH1,1.126,0.0
Sclerotome,发送,2,DLK1_NOTCH2,Sclerotome,DLK1,NOTCH2,1.122,0.0
Sclerotome,发送,3,2arachidonoylglycerol_byDAGLB_CNR1,Sclerotome,2arachidonoylglycerol,byDAGLB,1.025,0.0
Sclerotome,发送,4,DLK1_NOTCH3,Sclerotome,DLK1,NOTCH3,1.012,0.0
Sclerotome,发送,5,FN1_integrin_aVb1_complex,Sclerotome,FN1,integrin,0.982,0.0
Sclerotome,发送,6,FN1_integrin_aVb5_complex,Sclerotome,FN1,integrin,0.982,0.0
Sclerotome,发送,7,FN1_integrin_a8b1_complex,Sclerotome,FN1,integrin,0.924,0.0
Sclerotome,发送,8,TENM3_ADGRL2,Sclerotome,TENM3,ADGRL2,0.91,0.0
Sclerotome,发送,9,FN1_integrin_a4b1_complex,Sclerotome,FN1,integrin,0.901,0.0
Sclerotome,发送,10,FN1_integrin_a3b1_complex,Sclerotome,FN1,integrin,0.895,0.0
Sclerotome,接收,1,DLK1_NOTCH1,Sclerotome,NOTCH1,DLK1,1.126,0.0
Sclerotome,接收,2,DLK1_NOTCH2,Sclerotome,NOTCH2,DLK1,1.122,0.0
Sclerotome,接收,3,2arachidonoylglycerol_byDAGLB_CNR1,Sclerotome,byDAGLB,2arachidonoylglycerol,1.025,0.0
Sclerotome,接收,4,DLK1_NOTCH3,Sclerotome,NOTCH3,DLK1,1.012,0.0
Sclerotome,接收,5,FN1_integrin_aVb1_complex,Sclerotome,integrin,FN1,0.982,0.0
Sclerotome,接收,6,FN1_integrin_aVb5_complex,Sclerotome,integrin,FN1,0.982,0.0
Sclerotome,接收,7,FN1_integrin_a8b1_complex,Sclerotome,integrin,FN1,0.924,0.0
Sclerotome,接收,8,TENM3_ADGRL2,Sclerotome,ADGRL2,TENM3,0.91,0.0
Sclerotome,接收,9,FN1_integrin_a4b1_complex,Sclerotome,integrin,FN1,0.901,0.0
Sclerotome,接收,10,FN1_integrin_a3b1_complex,Sclerotome,integrin,FN1,0.895,0.0
Sclerotome_1_100_Target,发送,1,DLK1_NOTCH1,Sclerotome,DLK1,NOTCH1,1.156,0.0
Sclerotome_1_100_Target,发送,2,DLK1_NOTCH2,Sclerotome,DLK1,NOTCH2,1.144,0.0
Sclerotome_1_100_Target,发送,3,COL3A1_integrin_a1b1_complex,Sclerotome,COL3A1,integrin,1.05,0.021
Sclerotome_1_100_Target,发送,4,FN1_integrin_aVb1_complex,Sclerotome,FN1,integrin,1.014,0.0
Sclerotome_1_100_Target,发送,5,FN1_integrin_aVb5_complex,Sclerotome,FN1,integrin,1.008,0.0
Sclerotome_1_100_Target,发送,6,COL3A1_integrin_a11b1_complex,Sclerotome,COL3A1,integrin,1.003,0.045
Sclerotome_1_100_Target,发送,7,DLK1_NOTCH3,Sclerotome,DLK1,NOTCH3,0.99,0.0
Sclerotome_1_100_Target,发送,8,MPZL1_MPZL1,Sclerotome,MPZL1,MPZL1,0.942,0.006
Sclerotome_1_100_Target,发送,9,TENM3_ADGRL2,Sclerotome,TENM3,ADGRL2,0.928,0.0
Sclerotome_1_100_Target,发送,10,FN1_integrin_a4b1_complex,Sclerotome,FN1,integrin,0.912,0.0
Sclerotome_1_100_Target,接收,1,DLK1_NOTCH1,Sclerotome,NOTCH1,DLK1,1.013,0.03
Sclerotome_1_100_Target,接收,2,2arachidonoylglycerol_byDAGLB_CNR1,Sclerotome,byDAGLB,2arachidonoylglycerol,0.976,0.025
Sclerotome_1_100_Target,接收,3,MPZL1_MPZL1,Sclerotome,MPZL1,MPZL1,0.942,0.006
Sclerotome_1_100_Target,接收,4,DLK1_NOTCH3,Sclerotome,NOTCH3,DLK1,0.899,0.031
Sclerotome_1_100_Target,接收,5,PDGFC_PDGFRA,Sclerotome,PDGFRA,PDGFC,0.85,0.0
Sclerotome_1_100_Target,接收,6,FLRT2_ADGRL1,Sclerotome,ADGRL1,FLRT2,0.79,0.0
Sclerotome_1_100_Target,接收,7,FLRT2_ADGRL3,Sclerotome,ADGRL3,FLRT2,0.786,0.0
Sclerotome_1_100_Target,接收,8,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Sclerotome,byALDH1A2,atRetinoicAcid,0.733,0.0
Sclerotome_1_100_Target,接收,9,Cholesterol_byDHCR24_RORA,Sclerotome,byDHCR24,Cholesterol,0.701,0.008
Sclerotome_1_100_Target,接收,10,TENM4_ADGRL2,Sclerotome,ADGRL2,TENM4,0.658,0.015
