邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,PDGFA_PDGFRA,Mesenchyme,PDGFA,PDGFRA,1.225,0.0
AGM,发送,2,2arachidonoylglycerol_byDAGLB_CNR2,Mesenchyme,2arachidonoylglycerol,byDAGLB,1.017,0.015
AGM,发送,3,IGF1_IGF1R,Mesenchyme,IGF1,IGF1R,0.948,0.002
AGM,发送,4,IGF1_IGF1R_enhancerComGPC3,Mesenchyme,IGF1,IGF1R,0.948,0.002
AGM,发送,5,COL2A1_integrin_a1b1_complex,Mesenchyme,COL2A1,integrin,0.74,0.033
AGM,发送,6,JAG2_NOTCH2,Mesenchyme,JAG2,NOTCH2,0.711,0.031
AGM,发送,7,COL2A1_integrin_a11b1_complex,Mesenchyme,COL2A1,integrin,0.699,0.049
AGM,发送,8,IGF1_integrin_a6b4_complex,Mesenchyme,IGF1,integrin,0.613,0.001
AGM,发送,9,JAG2_NOTCH1,Mesenchyme,JAG2,NOTCH1,0.606,0.024
AGM,发送,10,COL19A1_integrin_a1b1_complex,Mesenchyme,COL19A1,integrin,0.561,0.04
AGM,接收,1,DLK1_NOTCH3,Mesenchyme,NOTCH3,DLK1,1.611,0.029
AGM,接收,2,CD24_SELP,Mesenchyme,SELP,CD24,1.171,0.033
AGM,接收,3,BMP5_BMR1A_AVR2B,Mesenchyme,BMR1A,BMP5,0.744,0.0
AGM,接收,4,WNT3A_SFRP1,Mesenchyme,SFRP1,WNT3A,0.715,0.019
AGM,接收,5,WNT2B_SFRP1,Mesenchyme,SFRP1,WNT2B,0.715,0.007
AGM,接收,6,NTN1_DCC,Mesenchyme,DCC,NTN1,0.698,0.004
AGM,接收,7,IGFBP3_TMEM219,Mesenchyme,TMEM219,IGFBP3,0.697,0.002
AGM,接收,8,BMP4_BMR1A_AVR2B,Mesenchyme,BMR1A,BMP4,0.696,0.012
AGM,接收,9,BMP7_BMR1A_AVR2B,Mesenchyme,BMR1A,BMP7,0.691,0.002
AGM,接收,10,GDF11_TGFR_AVR2B,Mesenchyme,TGFR,GDF11,0.633,0.001
Cavity,发送,1,IGF1_IGF1R,Mesenchyme,IGF1,IGF1R,0.668,0.041
Cavity,发送,2,IGF1_IGF1R_enhancerComGPC3,Mesenchyme,IGF1,IGF1R,0.668,0.041
Cavity,发送,3,JAG2_NOTCH2,Mesenchyme,JAG2,NOTCH2,0.624,0.048
