邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,39,19,58,17.360000000000003,12.786999999999999,30.147000000000002,0.4451282051282052,0.6729999999999999,0.5197758620689655
Sclerotome,28,11,39,16.608,6.037,22.645,0.5931428571428572,0.5488181818181818,0.5806410256410256
Branchial arch,25,14,39,8.927999999999999,10.782999999999998,19.711,0.35711999999999994,0.7702142857142855,0.5054102564102564
Neural crest,30,14,44,8.34,9.038999999999998,17.378999999999998,0.27799999999999997,0.645642857142857,0.3949772727272727
AGM,7,6,13,3.88,5.979,9.859,0.5542857142857143,0.9965,0.7583846153846154
Brain,12,0,12,5.239,0.0,5.239,0.4365833333333333,0.0,0.4365833333333333
Mesenchyme,7,3,10,2.052,1.013,3.065,0.29314285714285715,0.3376666666666666,0.3065
Cavity_1_47_Target,1,0,1,0.431,0.0,0.431,0.431,0.0,0.431
