邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,152,115,267,61.876999999999995,46.18,108.05699999999999,0.4070855263157894,0.40156521739130435,0.4047078651685393
Neural crest,130,130,260,47.704000000000015,47.704000000000015,95.40800000000003,0.36695384615384624,0.36695384615384624,0.36695384615384624
Branchial arch,84,76,160,36.882,33.736,70.618,0.43907142857142856,0.44389473684210523,0.4413625
Brain,75,87,162,29.999,27.705999999999992,57.70499999999999,0.39998666666666666,0.3184597701149424,0.35620370370370363
Sclerotome,15,46,61,9.157,36.288999999999994,45.446,0.6104666666666667,0.788891304347826,0.7450163934426229
Neural crest_1_61_Target,53,37,90,25.249,15.802000000000003,41.051,0.4763962264150943,0.42708108108108117,0.45612222222222226
Cavity,19,6,25,9.120999999999999,1.198,10.318999999999999,0.4800526315789473,0.19966666666666666,0.41275999999999996
