邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,130,47.704000000000015,0.36695384615384624,1.395,0.107
Notochord,115,46.18,0.40156521739130435,1.069,0.103
Sclerotome,46,36.288999999999994,0.788891304347826,1.877,0.441
Branchial arch,76,33.736,0.44389473684210523,1.704,0.103
Brain,87,27.705999999999992,0.3184597701149424,1.193,0.1
Neural crest_1_61_Target,37,15.802000000000003,0.42708108108108117,1.342,0.162
Cavity,6,1.198,0.19966666666666666,0.401,0.108
