邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度,细胞接收平均强度,细胞发送平均强度,平均发送通道数,平均接收通道数,总平均通道数
Neural crest,127,104,231,44.256,48.05499999999999,92.31099999999999,0.3484724409448819,0.46206730769230764,0.3996147186147186,0.14877708978328172,0.137015479876161,0.3931888544891641,0.3219814241486068,0.7151702786377709
Notochord,81,76,157,37.93499999999999,37.77300000000001,75.708,0.4683333333333332,0.497013157894737,0.48221656050955414,0.11694427244582047,0.1174458204334365,0.25077399380804954,0.23529411764705882,0.48606811145510836
Brain_1_4_Target,82,88,170,34.603,30.732000000000006,65.33500000000001,0.4219878048780488,0.3492272727272728,0.38432352941176473,0.09514551083591333,0.10713003095975232,0.25386996904024767,0.2724458204334365,0.5263157894736842
Branchial arch,60,70,130,20.964000000000006,32.795,53.75900000000001,0.3494000000000001,0.4685,0.4135307692307693,0.10153250773993809,0.06490402476780188,0.18575851393188855,0.21671826625386997,0.4024767801857585
Sclerotome,29,29,58,15.555000000000001,18.196,33.751000000000005,0.5363793103448277,0.627448275862069,0.5819137931034484,0.05633436532507741,0.04815789473684211,0.08978328173374613,0.08978328173374613,0.17956656346749225
Mesenchyme,21,58,79,6.6949999999999985,26.758,33.452999999999996,0.31880952380952376,0.4613448275862069,0.4234556962025316,0.0828421052631579,0.02072755417956656,0.06501547987616099,0.17956656346749225,0.24458204334365324
Brain,28,28,56,10.956000000000001,10.956000000000001,21.912000000000003,0.39128571428571435,0.39128571428571435,0.39128571428571435,0.03391950464396285,0.03391950464396285,0.08668730650154799,0.08668730650154799,0.17337461300309598
Cavity,1,2,3,0.539,0.708,1.2469999999999999,0.539,0.354,0.41566666666666663,0.0021919504643962847,0.001668730650154799,0.0030959752321981426,0.006191950464396285,0.009287925696594427
