邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.108,0.028
Brain,发送,2,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.917,0.0
Brain,发送,3,AGRN_PTPRS,Brain,AGRN,PTPRS,0.633,0.044
Brain,发送,4,SLIT2_ROBO1,Brain,SLIT2,ROBO1,0.612,0.011
Brain,发送,5,EFNA5_EPHB2,Brain,EFNA5,EPHB2,0.544,0.016
Brain,发送,6,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.541,0.002
Brain,发送,7,WNT5B_SFRP2,Brain,WNT5B,SFRP2,0.51,0.017
Brain,发送,8,WNT7B_SFRP2,Brain,WNT7B,SFRP2,0.493,0.001
Brain,发送,9,EFNB3_EPHB1,Brain,EFNB3,EPHB1,0.477,0.019
Brain,发送,10,APLP2_PLXNA4,Brain,APLP2,PLXNA4,0.462,0.031
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.108,0.028
Brain,接收,2,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.917,0.0
Brain,接收,3,AGRN_PTPRS,Brain,PTPRS,AGRN,0.633,0.044
Brain,接收,4,SLIT2_ROBO1,Brain,ROBO1,SLIT2,0.612,0.011
Brain,接收,5,EFNA5_EPHB2,Brain,EPHB2,EFNA5,0.544,0.016
Brain,接收,6,PTN_PTPRZ1,Brain,PTPRZ1,PTN,0.541,0.002
Brain,接收,7,WNT5B_SFRP2,Brain,SFRP2,WNT5B,0.51,0.017
Brain,接收,8,WNT7B_SFRP2,Brain,SFRP2,WNT7B,0.493,0.001
Brain,接收,9,EFNB3_EPHB1,Brain,EPHB1,EFNB3,0.477,0.019
Brain,接收,10,APLP2_PLXNA4,Brain,PLXNA4,APLP2,0.462,0.031
Brain_1_4_Target,发送,1,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.972,0.0
Brain_1_4_Target,发送,2,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.841,0.003
Brain_1_4_Target,发送,3,DLK1_NOTCH1,Brain,DLK1,NOTCH1,0.798,0.0
Brain_1_4_Target,发送,4,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.788,0.0
Brain_1_4_Target,发送,5,NTN1_DCC,Brain,NTN1,DCC,0.775,0.0
Brain_1_4_Target,发送,6,EFNB3_EPHA4,Brain,EFNB3,EPHA4,0.761,0.0
Brain_1_4_Target,发送,7,WNT5B_SFRP2,Brain,WNT5B,SFRP2,0.758,0.0
Brain_1_4_Target,发送,8,CDH2_CDH2,Brain,CDH2,CDH2,0.744,0.0
Brain_1_4_Target,发送,9,WNT7B_SFRP2,Brain,WNT7B,SFRP2,0.741,0.0
Brain_1_4_Target,发送,10,EFNA5_EPHA4,Brain,EFNA5,EPHA4,0.738,0.0
Brain_1_4_Target,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.147,0.001
Brain_1_4_Target,接收,2,CDH2_CDH2,Brain,CDH2,CDH2,0.744,0.0
Brain_1_4_Target,接收,3,PTN_PTPRZ1,Brain,PTPRZ1,PTN,0.695,0.0
Brain_1_4_Target,接收,4,AGRN_PTPRS,Brain,PTPRS,AGRN,0.658,0.004
Brain_1_4_Target,接收,5,DLL1_NOTCH1,Brain,NOTCH1,DLL1,0.629,0.0
Brain_1_4_Target,接收,6,EFNB3_EPHB2,Brain,EPHB2,EFNB3,0.613,0.003
Brain_1_4_Target,接收,7,JAM3_JAM3,Brain,JAM3,JAM3,0.607,0.0
Brain_1_4_Target,接收,8,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.565,0.003
Brain_1_4_Target,接收,9,TENM2_ADGRL2,Brain,ADGRL2,TENM2,0.556,0.001
Brain_1_4_Target,接收,10,DLL1_NOTCH2,Brain,NOTCH2,DLL1,0.534,0.0
Branchial arch,发送,1,IGF2_IGF2R,Brain,IGF2,IGF2R,1.231,0.002
Branchial arch,发送,2,PPIA_BSG,Brain,PPIA,BSG,1.19,0.001
Branchial arch,发送,3,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,1.048,0.0
Branchial arch,发送,4,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.917,0.007
Branchial arch,发送,5,SLIT2_ROBO2,Brain,SLIT2,ROBO2,0.663,0.0
Branchial arch,发送,6,DAG1_NRXN3,Brain,DAG1,NRXN3,0.636,0.0
Branchial arch,发送,7,NTN1_UNC5C,Brain,NTN1,UNC5C,0.59,0.023
Branchial arch,发送,8,EFNB3_EPHB4,Brain,EFNB3,EPHB4,0.572,0.001
Branchial arch,发送,9,NCAM1_AGRN,Brain,NCAM1,AGRN,0.554,0.044
Branchial arch,发送,10,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.543,0.02
Branchial arch,接收,1,IGF2_IGF1R,Brain,IGF1R,IGF2,1.791,0.0
Branchial arch,接收,2,IGF2_IGF2R,Brain,IGF2R,IGF2,1.703,0.0
Branchial arch,接收,3,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.217,0.0
Branchial arch,接收,4,PPIA_BSG,Brain,BSG,PPIA,1.152,0.029
Branchial arch,接收,5,DLK1_NOTCH1,Brain,NOTCH1,DLK1,1.048,0.0
Branchial arch,接收,6,DLK1_NOTCH2,Brain,NOTCH2,DLK1,0.954,0.0
Branchial arch,接收,7,FN1_integrin_aVb1_complex,Brain,integrin,FN1,0.912,0.0
Branchial arch,接收,8,DLK1_NOTCH3,Brain,NOTCH3,DLK1,0.903,0.0
Branchial arch,接收,9,FN1_integrin_aVb5_complex,Brain,integrin,FN1,0.881,0.0
Branchial arch,接收,10,COL18A1_integrin_a1b1_complex,Brain,integrin,COL18A1,0.854,0.0
Cavity,发送,1,EFNA5_EPHB2,Brain,EFNA5,EPHB2,0.539,0.031
Cavity,接收,1,SHH_PTCH_CDON_transmembrane_receptor,Brain,PTCH,SHH,0.404,0.027
Cavity,接收,2,SHH_PTCH_BOC_transmembrane_receptor,Brain,PTCH,SHH,0.304,0.011
Mesenchyme,发送,1,CDH6_CDH6,Brain,CDH6,CDH6,0.6,0.001
Mesenchyme,发送,2,NRXN1_DAG1,Brain,NRXN1,DAG1,0.569,0.044
Mesenchyme,发送,3,VEGFA_KDR,Brain,VEGFA,KDR,0.547,0.0
Mesenchyme,发送,4,EFNA5_EPHA3,Brain,EFNA5,EPHA3,0.462,0.029
Mesenchyme,发送,5,JAG1_NOTCH2,Brain,JAG1,NOTCH2,0.434,0.025
Mesenchyme,发送,6,DLL3_NOTCH2,Brain,DLL3,NOTCH2,0.422,0.014
Mesenchyme,发送,7,LAMC1_integrin_aVb3_complex,Brain,LAMC1,integrin,0.394,0.0
Mesenchyme,发送,8,JAG2_NOTCH2,Brain,JAG2,NOTCH2,0.38,0.016
Mesenchyme,发送,9,COL1A1_integrin_a11b1_complex,Brain,COL1A1,integrin,0.345,0.037
Mesenchyme,发送,10,integrin_aVb1_complex_ADGRE5,Brain,integrin,aVb1,0.249,0.038
