邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,125,53.732000000000006,0.42985600000000007,1.051,0.116
Neural crest,122,48.33099999999999,0.39615573770491797,1.135,0.094
Brain,118,42.371,0.3590762711864407,1.137,0.104
Brain_1_27_Target,97,41.76999999999999,0.43061855670103083,1.304,0.106
Branchial arch,79,39.57999999999999,0.501012658227848,1.653,0.141
Sclerotome,45,38.010000000000005,0.8446666666666668,1.893,0.432
Cavity,3,1.186,0.3953333333333333,0.504,0.254
