邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.137,0.0
Brain,发送,2,PPIA_BSG,Brain,PPIA,BSG,1.135,0.0
Brain,发送,3,CDH2_CDH2,Brain,CDH2,CDH2,0.817,0.0
Brain,发送,4,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.75,0.0
Brain,发送,5,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.739,0.001
Brain,发送,6,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.721,0.0
Brain,发送,7,WNT7B_SFRP2,Brain,WNT7B,SFRP2,0.639,0.0
Brain,发送,8,TENM4_ADGRL2,Brain,TENM4,ADGRL2,0.635,0.0
Brain,发送,9,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.598,0.0
Brain,发送,10,JAM3_JAM3,Brain,JAM3,JAM3,0.597,0.007
Brain,接收,1,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.137,0.0
Brain,接收,2,PPIA_BSG,Brain,BSG,PPIA,1.135,0.0
Brain,接收,3,CDH2_CDH2,Brain,CDH2,CDH2,0.817,0.0
Brain,接收,4,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.75,0.0
Brain,接收,5,TENM3_ADGRL2,Brain,ADGRL2,TENM3,0.739,0.001
Brain,接收,6,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.721,0.0
Brain,接收,7,WNT7B_SFRP2,Brain,SFRP2,WNT7B,0.639,0.0
Brain,接收,8,TENM4_ADGRL2,Brain,ADGRL2,TENM4,0.635,0.0
Brain,接收,9,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.598,0.0
Brain,接收,10,JAM3_JAM3,Brain,JAM3,JAM3,0.597,0.007
Brain_1_27_Target,发送,1,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.333,0.0
Brain_1_27_Target,发送,2,PPIA_BSG,Brain,PPIA,BSG,1.162,0.002
Brain_1_27_Target,发送,3,CDH2_CDH2,Brain,CDH2,CDH2,0.98,0.0
Brain_1_27_Target,发送,4,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.863,0.0
Brain_1_27_Target,发送,5,WNT7B_SFRP1,Brain,WNT7B,SFRP1,0.791,0.0
Brain_1_27_Target,发送,6,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.759,0.0
Brain_1_27_Target,发送,7,TENM4_ADGRL2,Brain,TENM4,ADGRL2,0.759,0.0
Brain_1_27_Target,发送,8,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.752,0.003
Brain_1_27_Target,发送,9,WNT5A_SFRP1,Brain,WNT5A,SFRP1,0.75,0.0
Brain_1_27_Target,发送,10,WNT5B_SFRP1,Brain,WNT5B,SFRP1,0.708,0.0
Brain_1_27_Target,接收,1,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.304,0.0
Brain_1_27_Target,接收,2,PPIA_BSG,Brain,BSG,PPIA,1.156,0.004
Brain_1_27_Target,接收,3,DLK1_NOTCH1,Brain,NOTCH1,DLK1,0.997,0.0
Brain_1_27_Target,接收,4,CDH2_CDH2,Brain,CDH2,CDH2,0.98,0.0
Brain_1_27_Target,接收,5,DLK1_NOTCH2,Brain,NOTCH2,DLK1,0.834,0.0
Brain_1_27_Target,接收,6,DLK1_NOTCH3,Brain,NOTCH3,DLK1,0.812,0.0
Brain_1_27_Target,接收,7,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.759,0.0
Brain_1_27_Target,接收,8,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.748,0.018
Brain_1_27_Target,接收,9,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.724,0.032
Brain_1_27_Target,接收,10,WNT7B_SFRP2,Brain,SFRP2,WNT7B,0.694,0.0
Branchial arch,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.312,0.002
Branchial arch,发送,2,FTL_SCARA5,Brain,FTL,SCARA5,1.261,0.0
Branchial arch,发送,3,LRFN4_PTPRF,Brain,LRFN4,PTPRF,1.017,0.0
Branchial arch,发送,4,MDK_ALK,Brain,MDK,ALK,1.016,0.034
Branchial arch,发送,5,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.987,0.0
Branchial arch,发送,6,FN1_integrin_aVb5_complex,Brain,FN1,integrin,0.711,0.041
Branchial arch,发送,7,IGF1_IGF1R_enhancerComGPC3,Brain,IGF1,IGF1R,0.588,0.005
Branchial arch,发送,8,IGF1_IGF1R,Brain,IGF1,IGF1R,0.588,0.007
Branchial arch,发送,9,NCAM1_AGRN,Brain,NCAM1,AGRN,0.546,0.015
Branchial arch,发送,10,PTN_ALK,Brain,PTN,ALK,0.442,0.0
Branchial arch,接收,1,IGF2_IGF1R,Brain,IGF1R,IGF2,1.653,0.0
Branchial arch,接收,2,IGF2_IGF2R,Brain,IGF2R,IGF2,1.552,0.0
Branchial arch,接收,3,DLK1_NOTCH1,Brain,NOTCH1,DLK1,1.316,0.0
Branchial arch,接收,4,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.285,0.016
