邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.135,0.002
Brain,发送,2,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.037,0.001
Brain,发送,3,CDH2_CDH2,Brain,CDH2,CDH2,0.88,0.0
Brain,发送,4,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.79,0.0
Brain,发送,5,CADM1_CADM1,Brain,CADM1,CADM1,0.771,0.0
Brain,发送,6,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.748,0.0
Brain,发送,7,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.707,0.0
Brain,发送,8,FN1_integrin_aVb1_complex,Brain,FN1,integrin,0.665,0.033
Brain,发送,9,EFNA5_EPHB2,Brain,EFNA5,EPHB2,0.658,0.0
Brain,发送,10,FN1_integrin_aVb5_complex,Brain,FN1,integrin,0.626,0.014
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.135,0.002
Brain,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.037,0.001
Brain,接收,3,CDH2_CDH2,Brain,CDH2,CDH2,0.88,0.0
Brain,接收,4,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.79,0.0
Brain,接收,5,CADM1_CADM1,Brain,CADM1,CADM1,0.771,0.0
Brain,接收,6,TENM3_ADGRL2,Brain,ADGRL2,TENM3,0.748,0.0
Brain,接收,7,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.707,0.0
Brain,接收,8,FN1_integrin_aVb1_complex,Brain,integrin,FN1,0.665,0.033
Brain,接收,9,EFNA5_EPHB2,Brain,EPHB2,EFNA5,0.658,0.0
Brain,接收,10,FN1_integrin_aVb5_complex,Brain,integrin,FN1,0.626,0.014
Brain_1_55_Target,发送,1,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.051,0.013
Brain_1_55_Target,发送,2,CDH2_CDH2,Brain,CDH2,CDH2,0.894,0.0
Brain_1_55_Target,发送,3,CADM1_CADM1,Brain,CADM1,CADM1,0.859,0.0
Brain_1_55_Target,发送,4,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.855,0.001
Brain_1_55_Target,发送,5,NTN1_UNC5C,Brain,NTN1,UNC5C,0.775,0.0
Brain_1_55_Target,发送,6,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.757,0.001
Brain_1_55_Target,发送,7,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.748,0.037
Brain_1_55_Target,发送,8,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.724,0.034
Brain_1_55_Target,发送,9,NTN1_DCC,Brain,NTN1,DCC,0.686,0.001
Brain_1_55_Target,发送,10,TENM3_ADGRL3,Brain,TENM3,ADGRL3,0.677,0.0
Brain_1_55_Target,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.148,0.038
Brain_1_55_Target,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.056,0.041
Brain_1_55_Target,接收,3,TENM3_ADGRL2,Brain,ADGRL2,TENM3,0.979,0.0
Brain_1_55_Target,接收,4,CDH2_CDH2,Brain,CDH2,CDH2,0.894,0.0
Brain_1_55_Target,接收,5,EFNA5_EPHB2,Brain,EPHB2,EFNA5,0.864,0.0
Brain_1_55_Target,接收,6,PTN_PTPRZ1,Brain,PTPRZ1,PTN,0.862,0.0
Brain_1_55_Target,接收,7,CADM1_CADM1,Brain,CADM1,CADM1,0.859,0.0
Brain_1_55_Target,接收,8,TENM3_ADGRL3,Brain,ADGRL3,TENM3,0.831,0.0
Brain_1_55_Target,接收,9,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.795,0.0
Brain_1_55_Target,接收,10,EFNA5_EPHA7,Brain,EPHA7,EFNA5,0.77,0.0
Cavity,发送,1,DAG1_NRXN3,Brain,DAG1,NRXN3,0.438,0.041
Cavity,发送,2,JAG1_NOTCH3,Brain,JAG1,NOTCH3,0.314,0.034
Cavity,发送,3,TENM2_ADGRL1,Brain,TENM2,ADGRL1,0.284,0.012
Cavity,发送,4,NLGN1_NRXN3,Brain,NLGN1,NRXN3,0.279,0.013
Cavity,发送,5,CLSTN1_NRXN3,Brain,CLSTN1,NRXN3,0.267,0.035
Cavity,发送,6,DLL3_NOTCH3,Brain,DLL3,NOTCH3,0.263,0.042
Cavity,发送,7,Glutamate_byGLS_and_SLC1A2_GRM7,Brain,Glutamate,byGLS,0.182,0.01
Cavity,发送,8,Glutamate_byGLS_and_SLC1A2_GRIK3,Brain,Glutamate,byGLS,0.149,0.027
Cavity,接收,1,NTN1_DCC,Brain,DCC,NTN1,0.663,0.0
Cavity,接收,2,TENM4_ADGRL2,Brain,ADGRL2,TENM4,0.598,0.045
Cavity,接收,3,NTN1_UNC5C,Brain,UNC5C,NTN1,0.541,0.044
Cavity,接收,4,DLK1_NOTCH1,Brain,NOTCH1,DLK1,0.511,0.001
Cavity,接收,5,DLK1_NOTCH2,Brain,NOTCH2,DLK1,0.451,0.047
Cavity,接收,6,DLK1_NOTCH3,Brain,NOTCH3,DLK1,0.388,0.043
Cavity,接收,7,SLIT1_ROBO1,Brain,ROBO1,SLIT1,0.385,0.0
Cavity,接收,8,SHH_PTCH_BOC_transmembrane_receptor,Brain,PTCH,SHH,0.372,0.029
Cavity,接收,9,WNT5B_SFRP2,Brain,SFRP2,WNT5B,0.335,0.01
Cavity,接收,10,VEGFA_NRP2,Brain,NRP2,VEGFA,0.274,0.0
Neural crest,发送,1,IGF2_IGF2R,Brain,IGF2,IGF2R,0.863,0.002
Neural crest,发送,2,CADM1_CADM1,Brain,CADM1,CADM1,0.802,0.001
Neural crest,发送,3,EFNA5_EPHA7,Brain,EFNA5,EPHA7,0.787,0.0
Neural crest,发送,4,MPZL1_MPZL1,Brain,MPZL1,MPZL1,0.664,0.002
Neural crest,发送,5,COL18A1_integrin_a1b1_complex,Brain,COL18A1,integrin,0.625,0.0
Neural crest,发送,6,FN1_integrin_a4b1_complex,Brain,FN1,integrin,0.623,0.001
Neural crest,发送,7,SLIT2_ROBO2,Brain,SLIT2,ROBO2,0.609,0.0
Neural crest,发送,8,FN1_integrin_a11b1_complex,Brain,FN1,integrin,0.604,0.0
Neural crest,发送,9,COL18A1_integrin_a11b1_complex,Brain,COL18A1,integrin,0.602,0.0
Neural crest,发送,10,Cholesterol_byDHCR24_RORA,Brain,Cholesterol,byDHCR24,0.587,0.007
Neural crest,接收,1,IGF2_IGF1R,Brain,IGF1R,IGF2,1.451,0.0
Neural crest,接收,2,IGF2_IGF2R,Brain,IGF2R,IGF2,1.335,0.0
Neural crest,接收,3,COL3A1_ADGRG1,Brain,ADGRG1,COL3A1,1.283,0.0
Neural crest,接收,4,COL3A1_integrin_a1b1_complex,Brain,integrin,COL3A1,1.138,0.0
Neural crest,接收,5,COL4A1_integrin_a1b1_complex,Brain,integrin,COL4A1,0.936,0.0
Neural crest,接收,6,FLRT2_ADGRL3,Brain,ADGRL3,FLRT2,0.86,0.0
Neural crest,接收,7,CADM1_CADM1,Brain,CADM1,CADM1,0.802,0.001
Neural crest,接收,8,FN1_integrin_aVb1_complex,Brain,integrin,FN1,0.765,0.0
Neural crest,接收,9,FLRT2_ADGRL1,Brain,ADGRL1,FLRT2,0.746,0.0
Neural crest,接收,10,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.737,0.005
Notochord,发送,1,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.038,0.008
Notochord,发送,2,IGF2_IGF1R,Brain,IGF2,IGF1R,1.005,0.001
Notochord,发送,3,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.938,0.0
Notochord,发送,4,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.922,0.0
Notochord,发送,5,CDH2_CDH2,Brain,CDH2,CDH2,0.884,0.0
Notochord,发送,6,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.831,0.0
Notochord,发送,7,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.807,0.0
Notochord,发送,8,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.805,0.0
Notochord,发送,9,COL3A1_ADGRG1,Brain,COL3A1,ADGRG1,0.734,0.0
Notochord,发送,10,FN1_integrin_aVb1_complex,Brain,FN1,integrin,0.707,0.002
Notochord,接收,1,SLIT2_ROBO1,Brain,ROBO1,SLIT2,1.201,0.0
Notochord,接收,2,PPIA_BSG,Brain,BSG,PPIA,1.143,0.031
Notochord,接收,3,NTN1_DCC,Brain,DCC,NTN1,1.137,0.0
Notochord,接收,4,SLIT2_ROBO2,Brain,ROBO2,SLIT2,1.064,0.0
Notochord,接收,5,NTN1_UNC5C,Brain,UNC5C,NTN1,1.016,0.0
Notochord,接收,6,SHH_PTCH_CDON_transmembrane_receptor,Brain,PTCH,SHH,0.904,0.0
Notochord,接收,7,SHH_PTCH_GAS1_transmembrane_receptor,Brain,PTCH,SHH,0.904,0.0
Notochord,接收,8,CDH2_CDH2,Brain,CDH2,CDH2,0.884,0.0
Notochord,接收,9,SHH_PTCH_BOC_transmembrane_receptor,Brain,PTCH,SHH,0.799,0.0
Notochord,接收,10,NTN1_UNC5B,Brain,UNC5B,NTN1,0.762,0.0
