邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Heart,73,157,230,34.62,65.84600000000002,100.46600000000001,0.4742465753424657,0.4194012738853504,0.43680869565217395
Notochord,84,77,161,42.98499999999999,38.302,81.28699999999999,0.5117261904761904,0.49742857142857144,0.5048881987577639
Branchial arch,75,66,141,28.292000000000005,30.755000000000006,59.04700000000001,0.3772266666666667,0.46598484848484856,0.41877304964539014
Sclerotome,16,36,52,10.657000000000002,28.095,38.752,0.6660625000000001,0.7804166666666666,0.7452307692307693
Neural crest,49,49,98,17.854000000000003,17.854000000000003,35.708000000000006,0.3643673469387756,0.3643673469387756,0.3643673469387756
Neural crest_1_110_Target,10,86,96,4.557,30.754000000000005,35.31100000000001,0.45570000000000005,0.3576046511627908,0.3678229166666667
Brain,23,27,50,7.880000000000001,8.611,16.491,0.34260869565217394,0.31892592592592595,0.32982
AGM,16,8,24,7.996,4.373,12.369,0.49975,0.546625,0.515375
Cavity,0,1,1,0.0,0.251,0.251,0.0,0.251,0.251
